wage,rent,food,transport,AFFORD
12092,3287,1923,443,0
9868,2780,1908,666,0
9521,3111,1378,557,0
19465,2314,1526,658,1
9813,2800,1991,506,0
11301,3936,1919,672,1
11997,3476,1493,518,0
17850,2660,1739,675,1
11344,2435,1929,494,0
8439,1825,1863,592,0
14826,2155,1863,652,0
15936,2275,1629,440,0
18752,3741,1448,648,0
9777,2116,1263,607,0
18311,3376,1385,454,0
8323,2208,1533,689,0
15982,1998,1338,636,0
15715,1809,1243,552,1
14544,3762,1488,489,0
12423,3924,1882,485,1
15000,2502,1432,680,1
10549,3074,1610,471,0
13426,3889,1691,609,1
14663,2430,1532,550,0
19871,2241,1466,451,1
8904,3992,1728,512,0
9280,3565,1487,436,0
11968,3983,1866,547,1
16679,1923,1429,574,1
10921,2681,1965,458,0
16235,3480,1207,406,1
16043,3088,1667,466,0
12511,3478,1999,598,0
9226,3172,1319,604,0
10025,1975,1395,498,0
11474,3775,1512,680,1
12634,2897,1761,661,0
12771,3214,1371,659,1
13901,3086,1795,498,1
10318,2205,1242,463,1
9191,3446,1747,562,0
18502,1980,1945,512,1
10595,3815,1288,576,1
16243,3138,1584,588,1
9678,3422,1769,417,1
14682,1828,1838,641,0
12446,3955,1607,493,0
19856,2028,1423,457,1
9911,3357,1785,630,0
19768,3919,1527,582,0
17857,1849,1324,411,0
9418,3139,1629,588,0
19927,2486,1350,498,0
19484,2341,1820,599,0
10025,3268,1554,457,1
18291,2997,1456,521,1
15810,2548,1244,480,1
14260,2318,1835,650,1
9572,2118,1514,632,1
9439,3273,1928,588,1
15147,3939,1811,511,1
18943,3441,1975,471,0
15170,3593,1915,542,0
11097,2531,1986,418,0
14191,3886,1341,688,0
8386,3438,1732,450,1
16440,3428,1368,678,1
11483,3240,1512,473,1
17041,3373,1505,441,0
9191,3896,1588,665,1
11299,1891,1766,614,1
10572,2436,1502,413,1
16154,2135,1337,432,0
8353,2867,1526,479,1
8106,2687,1647,472,1
11745,3916,1267,441,0
9574,3238,1679,486,1
9029,2056,1683,435,0
10804,2100,1313,558,1
15374,3556,1472,430,1
14620,3446,1678,403,0
14332,3789,1509,427,1
17669,2069,1641,623,0
8408,3975,1834,571,1
12670,3013,1759,667,0
16045,2873,1384,401,1
17479,2312,1463,627,1
15962,3080,1944,487,0
11714,3011,1251,538,1
19671,3222,1593,498,1
9051,2566,1688,434,0
19917,2498,1998,422,0
12499,3551,1905,595,0
14121,2035,1698,545,1
13555,2893,1946,438,0
15089,3117,1790,583,1
19068,2188,1598,556,1
18279,3848,1848,594,1
12799,2055,1680,478,0
8079,3120,1717,505,0
13733,3797,1512,435,0
14914,2541,1569,657,0
16731,1920,1208,513,0
14051,2718,1566,684,0
13106,3927,1450,544,1
8559,3408,1729,566,1
14990,2138,1308,454,1
18737,2809,1738,477,0
19954,3653,1976,673,0
18913,2710,1248,658,0
11315,2061,1891,610,0
9702,3093,1628,538,0
15755,2460,1621,595,1
19525,2403,1627,661,0
18705,3782,1496,517,1
8911,3071,1813,498,1
18704,2434,1359,478,1
15780,2267,1535,663,0
19599,2489,1406,454,1
18417,2357,1532,418,0
8826,2045,1700,530,1
15969,3757,1365,534,1
15612,2572,1624,589,0
10309,1985,1954,439,0
18306,2944,1696,682,0
9976,2818,1436,654,0
17020,2045,1422,488,0
9417,3724,1752,498,1
11458,3226,1377,470,0
12404,3488,1584,688,1
17735,2294,1790,657,0
16096,3473,1749,523,1
18507,3422,1374,518,1
17884,3201,1696,636,1
14833,3588,1243,467,1
18031,2393,1255,468,1
15536,2073,1463,478,0
15970,2815,1733,636,0
15717,2669,1803,575,0
11537,2776,1322,607,0
12153,2537,1521,662,0
18421,2233,1497,458,1
17910,2799,1989,576,1
12645,2297,1608,694,0
18448,2887,1790,539,0
17671,3933,1948,656,0
8200,3139,1886,411,0
14842,3433,1356,516,1
14092,1890,1229,604,0
13524,2471,1903,412,1
14890,2297,1358,456,0
9059,3623,1658,681,1
19437,3076,1887,671,1
14178,2400,1982,623,1
8453,2312,1457,599,0
10077,3119,1275,419,0
18458,3932,1771,559,0
12180,3834,1932,698,0
10371,2532,1301,417,0
10656,3290,1789,470,1
13363,3785,1886,541,1
18358,3573,1987,495,0
10921,2913,1616,682,1
15051,2118,1879,498,1
15287,3511,1209,444,1
10588,3377,1893,685,1
12639,2349,1946,538,1
13199,3085,1628,460,0
16535,3222,1822,411,0
16455,3129,1562,697,1
12647,3717,1622,602,1
9940,2916,1344,456,1
16110,2865,1483,552,0
15759,2033,1235,414,1
16690,3701,1685,650,1
9199,2857,1903,580,0
18893,2937,1968,490,0
17470,2833,1785,681,0
12601,2124,1626,612,1
18938,3609,1212,461,1
18248,2813,1448,414,1
9628,2258,1422,656,0
12174,3127,1786,462,1
16714,2949,1866,590,0
10043,2022,1533,695,0
9177,1829,1974,559,0
9411,2149,1999,596,0
9618,3582,1514,422,0
18756,3951,1311,618,1
14220,1986,1710,578,0
15240,2494,1755,467,0
12993,3863,1417,525,0
11654,2592,1586,572,0
19504,3519,1260,607,0
12450,3061,1445,611,1
15488,2400,1745,678,1
11432,2657,1784,670,0
13406,3829,1691,586,0
11399,2442,1524,447,1
13235,2528,1297,476,0
16740,2899,1429,456,0
17487,3279,1206,513,1
18221,2965,1690,671,0
13370,3748,1733,562,0
16762,3814,1221,700,0
9068,2349,1334,478,1
8684,3678,1278,451,0
17867,2483,1652,623,1
18491,2580,1845,630,1
19697,2001,1539,647,1
9526,2197,1225,614,1
19449,3649,1941,461,0
17410,3968,1532,432,1
19447,2565,1288,553,0
17724,3029,1697,677,1
19143,3375,1227,599,1
9970,1970,1526,664,1
14117,3852,1299,606,0
14424,3360,1837,613,1
17491,3334,1337,460,1
19946,3459,1521,620,0
19008,3006,1795,678,1
8842,2587,1511,467,0
16428,2063,1286,624,0
11576,3450,1506,555,0
18644,3465,1733,464,0
17864,2711,1608,463,0
9049,2166,1784,426,1
15296,2079,1564,490,1
17270,3472,1719,683,0
15335,2970,1459,571,1
13221,3414,1930,646,0
10704,3868,1737,474,0
19539,3236,1350,468,0
12805,3481,1399,436,0
17482,1992,1426,536,1
8862,3023,1891,478,1
12854,2526,1432,421,0
18642,3394,1372,694,0
17286,2523,1546,497,0
17096,3858,1492,644,0
13629,2344,1793,648,1
11104,3052,1671,644,0
13912,3803,1953,680,1
8362,3844,1455,408,1
16467,3703,1962,415,1
9365,3327,1982,555,1
19839,2942,1435,436,1
14851,1810,1473,496,1
19543,2571,1969,604,0
17460,1878,1446,659,0
10746,3343,1403,525,1
10218,2624,1785,434,1
16917,2204,1486,629,1
8719,2884,1350,510,0
16845,2086,1901,624,1
8778,2339,1585,664,0
15027,3510,1414,573,0
18551,3232,1699,560,1
10061,3111,1282,524,0
12071,3242,1890,418,1
18694,2430,1787,464,1
8616,2742,1246,591,0
17799,3028,1476,424,1
10350,2509,1966,559,1
14748,2208,1780,668,1
12917,2420,1895,476,0
11864,2692,1877,638,1
8881,2372,1925,504,0
12358,2332,1646,509,0
15306,2060,1365,613,0
13931,3303,1558,632,0
14363,2648,1570,673,0
11400,2085,1735,438,0
17646,1836,1974,693,1
12031,3734,1769,522,0
11069,2691,1835,675,0
8291,3624,1699,538,0
12810,1833,1250,643,1
15705,3463,1693,636,0
17022,2594,1944,549,0
14185,2628,1486,691,0
12879,2055,1766,511,1
18874,3439,1612,504,0
19922,3807,1814,687,1
13321,3038,1207,608,1
11471,2207,1798,489,1
13726,3085,1442,586,1
11679,2643,1844,603,0
17212,3275,1987,675,1
19934,3136,1815,585,1
10000,1938,1239,490,0
12288,3160,1270,677,0
10101,1891,1898,628,0
19804,3086,1759,450,0
12617,3130,1554,453,1
15415,2400,1443,480,1
11539,3634,1756,456,0
16070,3873,1878,607,0
9656,3751,1970,525,0
8796,3830,1603,538,0
12748,2763,1783,616,1
19420,2008,1219,682,0
14250,2203,1644,527,1
19555,3981,1864,673,0
10844,1915,1811,547,1
15256,3746,1515,692,1
12742,2280,1504,586,0
10570,2179,1924,494,0
18883,3690,1736,612,1
17619,3810,1578,643,1
14351,1877,1426,657,0
18599,3719,1754,660,1
13320,3041,1953,465,1
18223,3971,1570,515,1
10254,3501,1855,640,1
15867,2507,1625,443,0
14599,3663,1717,411,1
8983,2381,1338,427,0
16972,2859,1811,410,1
10871,2289,1341,500,0
10519,3343,1489,615,1
15862,2533,1387,527,0
14016,3371,1592,629,1
13384,3290,1769,523,1
15647,3672,1699,432,1
14023,3315,1819,527,0
15564,3235,1757,445,1
19826,2862,1896,428,0
18040,2693,1517,425,1
14717,3385,1217,566,0
18111,2145,1549,400,1
16549,3373,1940,656,0
16640,2109,1910,605,1
12498,3173,1714,551,1
17092,2861,1783,558,0
8739,2288,1916,634,0
12409,3226,1729,525,1
13501,3597,1822,550,1
10346,1830,1817,647,1
9827,3383,1630,689,0
19504,2415,1571,605,0
16491,3131,1718,581,0
8781,3257,1783,684,1
11585,3494,1677,671,1
13540,2748,1558,572,1
15751,3069,1264,566,1
17914,2535,1774,622,1
14729,2140,1663,697,0
12697,3389,1813,401,1
15677,3307,1232,674,0
19334,3687,1732,577,1
19623,2277,1224,433,0
9883,3341,1549,452,1
16007,2400,1980,456,1
19759,2423,1445,432,0
16727,2782,1924,654,1
10982,2253,1580,442,0
13573,3569,1518,548,0
19175,3586,1754,615,0
19970,1869,1360,463,1
19346,3238,1988,672,0
12692,2718,1852,425,0
16479,3056,1933,502,1
14481,3039,1994,425,1
13321,3281,1439,415,0
16954,2802,1998,471,0
14334,3595,1744,678,0
15505,3935,1916,574,0
19986,3501,1716,401,0
13947,2541,1352,572,1
9281,1958,1250,444,1
10017,3716,1919,441,1
8227,2607,1773,588,0
14302,3330,1605,652,1
11833,1892,1212,414,0
15964,3609,1363,452,1
17139,2234,1646,610,0
8866,2081,1765,618,1
15433,2777,1940,595,1
9429,2469,1608,626,1
13191,1887,1517,444,1
15739,2162,1906,484,1
9945,3385,1773,491,0
10566,2789,1578,478,1
16193,1986,1607,438,1
8806,1812,1784,596,1
12993,3815,1542,647,1
12603,2536,1737,624,1
15491,3399,1463,435,0
14494,2735,1257,651,1
14558,2609,1811,446,1
13566,3342,1913,662,0
13050,2086,1977,430,0
8944,2547,1948,477,1
11903,2816,1948,431,0
16693,2622,1970,508,0
10813,2293,1815,500,0
16784,3610,1323,639,1
17907,3439,1218,532,0
17421,3675,1521,690,0
10475,2834,1424,457,0
13364,2941,1440,692,1
17134,2719,1350,658,1
11840,3289,1917,452,1
12240,2868,1448,454,1
13031,1884,1212,463,1
14819,3223,1685,663,1
15952,2215,1998,439,0
8907,3935,1251,513,0
16433,3339,1687,506,1
16479,2631,1461,567,0
18361,2221,1560,562,1
17589,2939,1462,552,1
17826,1894,1935,545,0
10904,2144,1378,620,0
19359,2077,1942,481,1
14338,2674,1298,404,1
9391,2061,1963,634,0
12084,1927,1927,415,1
17012,2131,1356,455,1
16316,2309,1532,609,0
14845,2022,1697,571,1
9288,3190,1840,539,1
19075,3512,1887,673,0
11038,2647,1592,563,0
13982,2440,1681,699,1
9414,2529,1890,606,0
11960,3495,1874,530,1
15526,2061,1986,613,1
13371,3509,1651,518,0
12498,1907,1924,579,0
18227,2032,1983,585,0
18849,2252,1635,438,0
11959,2285,1774,524,1
11180,2186,1726,589,0
10058,2776,1453,419,0
8566,3778,1304,683,1
15770,3196,1666,636,1
15145,3822,1838,516,1
8811,3816,1814,431,1
9975,2783,1497,475,0
8061,2856,1702,540,0
16679,3679,1572,584,1
15997,2176,1415,604,1
17405,3898,1820,601,1
8997,2636,1256,687,0
8342,2768,1749,578,0
9541,2961,1734,452,1
14224,2678,1329,523,1
10309,2130,1839,571,1
10269,2576,1660,689,0
18236,2555,1925,450,1
13309,2155,1620,545,1
12277,3249,1462,658,1
17826,2757,1825,494,1
15020,2431,1616,600,0
8506,3512,1609,631,0
9288,2173,1692,419,1
11943,3560,1478,466,0
9913,3298,1382,586,1
13390,3143,1258,433,1
11654,2509,1869,418,0
11510,3268,1792,540,0
8068,2588,1232,606,0
13177,1920,1617,568,1
13711,3737,1535,475,0
12590,2650,1363,663,1
16023,3354,1805,658,0
11832,3668,1978,436,0
19640,2224,1444,437,0
19689,1889,1515,566,0
8050,1842,1885,633,0
16143,2692,1323,464,0
16238,2322,1830,534,1
15360,3715,1726,641,0
13237,2274,1323,593,1
14778,3661,1879,587,0
14743,3636,1823,658,0
16680,2973,1446,437,1
15832,3325,1550,418,1
17355,3625,1385,616,1
10198,2556,1811,413,1
17565,2749,1582,534,0
18597,3273,1775,403,1
16904,3022,1365,692,0
13133,2182,1536,588,0
13603,2787,1641,569,1
11396,2697,1980,516,1
13120,2615,1533,520,1
11209,2492,1527,500,0
11523,3192,1384,568,0
9614,3862,1304,544,1
15651,1899,1897,508,1
15888,2737,1933,689,1
10641,3943,1516,499,0
10522,3722,1723,592,0
17268,3093,1997,686,0
8905,2457,1851,523,1
14846,3711,1829,597,0
19680,3964,1255,659,0
8104,3848,1664,628,0
16023,2879,1363,557,0
8330,2481,1495,533,0
10629,2543,1999,572,0
10673,2092,1905,621,1
15674,1995,1789,510,0
14816,3018,1611,636,1
15380,2883,1654,604,0
13077,2183,1747,595,0
13027,3356,1396,509,0
12110,3173,1572,621,0
9625,1881,1737,435,1
9820,3032,1981,693,1
14396,3822,1874,515,0
18790,3953,1502,636,1
14275,1808,1931,544,1
8904,3728,1721,404,1
18592,2352,1794,587,0
17541,3476,1307,482,0
17969,3910,1553,629,1
16152,2615,1679,673,1
12035,1818,1306,524,1
16216,2534,1595,693,0
11532,2811,1646,654,0
11416,2494,1418,624,1
11361,2754,1240,546,0
8707,2774,1545,538,0
9697,1922,1715,433,1
9942,1830,1401,693,1
9316,2076,1648,540,1
16599,1957,1319,434,0
11508,3440,1748,491,1
14770,1894,1586,576,0
8086,2300,1201,446,0
18513,2941,1400,523,1
17524,3883,1824,565,0
12440,3478,1727,451,1
11434,3344,1471,453,0
17395,2869,1395,618,1
19691,2407,1914,691,0
14957,2299,1407,521,0
8200,2351,1856,496,1
13304,3376,1498,501,1
15901,3978,1418,573,1
11342,3275,1819,574,1
12531,3913,1663,410,1
15599,2657,1338,586,0
19230,2116,1235,425,0
19091,1941,1304,652,0
14452,2128,1747,429,1
11410,2998,1485,408,1
8598,2445,1815,485,1
11493,2826,1986,424,1
14600,3009,1939,555,1
13750,3792,1463,631,1
16199,3211,1817,653,1
18529,3430,1943,677,0
12510,2251,1551,637,1
8375,1850,1638,651,1
13936,2186,1586,534,1
13116,2204,1907,636,0
14617,2115,1519,678,1
15709,3950,1468,601,0
11265,3261,1840,435,1
8906,2016,1508,406,0
11167,2562,1499,601,1
12359,3065,1595,538,1
14935,3015,1304,510,0
16873,3615,1439,620,0
8486,2048,1695,621,0
9648,2649,1692,607,1
10509,2490,1243,681,1
19708,3107,1478,416,1
8309,2043,1820,651,0
10348,2099,1890,484,0
13059,3374,1231,687,1
8250,3219,1454,503,0
17552,3350,1381,635,1
16768,2310,1787,517,0
8077,3049,1370,522,1
18973,2281,1992,663,1
17829,2391,1816,461,1
12224,3065,1405,616,1
10159,3736,1880,623,1
14964,2838,1881,506,1
18879,3896,1766,652,1
9214,1920,1503,423,1
11830,2500,1491,445,1
9496,3763,1599,637,0
11892,2066,1483,690,1
9805,2957,1207,492,1
17824,2240,1796,557,1
13370,2507,1543,442,0
13818,2863,1484,592,0
8662,2635,1649,510,0
19122,2014,1738,521,0
13282,3077,1790,685,1
15792,1924,1490,597,0
19745,1957,1754,486,0
14988,3120,1698,619,0
11857,3233,1229,693,1
9946,3602,1652,421,1
8861,3391,1993,448,1
13403,2345,1830,653,1
12478,3559,1677,430,1
11930,3350,1960,696,0
18639,2871,1837,424,1
12157,2138,1760,680,0
15920,3722,1603,614,1
18524,2622,1843,454,0
10129,2678,1375,700,0
11109,2938,1622,573,1
16220,3443,1935,553,1
13389,3639,1639,540,1
11716,2011,1728,466,1
16641,3057,1454,408,0
17392,3923,1534,674,1
15266,2419,1878,661,0
14852,3863,1887,473,0
18431,2199,1349,401,1
11765,2111,1812,640,0
16815,2462,1601,617,0
8559,3689,1753,565,1
10399,3007,1772,620,1
12797,3078,1941,599,1
19554,3050,1702,433,1
14325,2989,1400,684,0
9975,3628,1977,630,0
8242,2525,1725,574,0
14268,3431,1322,620,1
9818,2667,1804,417,1
15743,2567,1870,679,1
15438,2904,1462,478,1
17424,2767,1931,624,1
14056,2121,1716,575,1
11996,1803,1632,578,1
9556,3869,1404,668,1
17396,2225,1519,587,0
10620,3902,1678,602,1
10310,3473,1993,622,0
13681,3182,1283,613,0
14904,3053,1241,547,0
18142,3982,1845,432,0
8245,3716,1814,699,1
9267,3306,1839,562,1
15254,2851,1971,548,1
12043,2099,1913,673,1
14216,3001,1310,506,1
14205,3519,1853,476,1
8287,3797,1328,421,1
15228,2989,1527,410,0
14942,2426,1749,529,0
15145,2940,1381,498,1
14980,2227,1806,512,0
10482,2556,1854,406,0
12643,3731,1200,570,1
14844,1803,1565,673,0
10210,1851,1647,559,1
9605,3713,1742,654,0
14074,3296,1655,415,0
9545,2188,1759,422,0
8029,2471,1672,476,1
18441,3807,1999,559,0
14173,2529,1517,543,0
10872,3331,1404,418,0
18466,3000,1725,641,1
11335,3176,1320,477,0
8372,2409,1888,552,0
14383,2335,1626,665,1
16154,3069,1963,607,0
15394,3884,1488,422,0
19002,3298,1330,547,0
18009,1829,1558,534,1
14970,1813,1607,433,1
9165,2976,1546,490,1
8176,2415,1612,523,0
17788,2138,1837,423,1
19837,3774,1863,441,0
16512,2682,1377,591,0
10289,3102,1482,668,1
16681,3202,1247,662,1
17007,3381,1256,535,0
12023,3595,1250,464,1
15267,2032,1546,572,0
16356,3434,1511,451,1
12562,3498,1856,553,0
16315,3774,1328,497,1
11560,3404,1580,591,0
16119,2604,1932,450,0
16621,3523,1691,533,0
9668,3284,1539,545,0
10817,2689,1812,463,0
17136,3002,1571,598,1
19153,2822,1630,683,1
13702,3042,1397,417,0
15903,2347,1458,675,1
17523,3711,1840,592,0
16206,3747,1680,406,0
16565,2899,1396,605,1
12309,2475,1947,589,1
14439,2665,1720,479,1
15352,2431,1864,548,0
17495,3166,1719,597,0
13225,3652,1483,577,1
18850,3736,1842,600,0
18709,3571,1421,544,0
17722,2986,1772,666,1
14656,2559,1266,526,0
12053,2308,1345,610,0
19150,3810,1529,651,0
16951,2374,1667,486,0
18601,3269,1425,666,1
15620,2702,1705,636,0
15405,3918,1559,537,0
9477,2133,1482,639,0
13317,2062,1478,502,1
14435,2131,1691,447,0
10266,2834,1481,482,0
17430,3096,1969,585,0
15472,2740,1603,407,1
18098,3548,1727,534,1
15461,2596,1371,576,0
17501,2287,1503,573,1
13260,2458,1821,504,0
14134,2537,1883,618,1
17832,3759,1470,631,1
10445,2212,1558,430,1
15505,3963,1829,485,1
9660,4000,1329,595,0
19393,3050,1376,625,0
18502,2517,1904,579,1
19905,2819,1525,632,1
9259,3506,1406,596,0
18865,3673,1743,604,1
14980,2432,1448,687,1
19579,3301,1622,529,0
16682,3799,1571,425,0
8804,2487,1254,455,1
9105,2030,1536,649,0
12585,3222,1384,630,0
15809,2336,1433,525,1
14508,1878,1942,564,1
8979,2988,1317,643,0
16152,2441,1253,473,0
18409,3097,1844,582,1
8080,3870,1419,697,0
18509,1983,1723,641,1
11263,2467,1868,504,1
17682,2510,1993,510,0
9288,2948,1840,637,1
16533,2445,1902,453,1
12180,3535,1719,552,1
15562,2235,1699,498,0
19506,3119,1466,579,1
16546,2654,1742,670,0
17202,3288,1941,537,0
12642,3864,1482,673,1
11502,3343,1644,479,0
19457,3392,1808,599,1
11414,3336,1897,547,1
14288,2926,1276,401,1
11172,2072,1869,558,0
9174,3221,1657,643,0
19560,2690,1343,521,0
17690,2478,1722,656,1
15861,2607,1206,434,1
14934,3064,1496,619,1
15529,1907,1726,626,0
13808,3640,1950,634,0
11164,3288,1959,548,0
12467,3159,1838,647,1
11661,2822,1336,559,0
8950,2060,1338,675,1
15060,3258,1262,657,1
9875,3096,1271,636,1
8657,3292,1852,657,1
17468,2194,1865,668,0
12219,2904,1863,592,1
12439,3435,1634,571,0
10952,3665,1553,651,1
10419,3191,1882,623,1
16183,2701,1595,476,0
19196,2540,1469,679,1
16419,2341,1583,531,0
12739,2712,1554,489,1
17329,3219,1250,433,1
14703,2800,1429,593,1
12685,3129,1204,695,1
19272,2395,1946,675,1
10931,1885,1924,484,0
14698,2519,1279,480,1
13009,2197,1542,461,0
15518,2340,1770,674,1
18839,3233,1692,529,0
18405,3944,1969,446,0
11003,2999,1531,661,1
16632,3002,1601,405,1
10545,3367,1744,457,0
15305,3171,1704,457,1
16828,3161,1593,694,0
15690,3089,1447,633,1
18443,2313,1538,439,1
17341,2613,1735,591,0
8660,1848,1857,484,1
9607,2861,1352,443,0
10469,2435,1566,673,1
10241,2859,1596,418,0
9968,1984,1991,575,1
18892,3601,1904,427,0
11728,2739,1550,457,1
17444,3538,1645,525,1
12361,2414,1277,617,1
9151,3929,1614,524,1
17140,2877,1336,635,0
9842,2115,1895,441,1
11778,3024,1393,557,0
18699,1886,1562,445,0
8946,2048,1503,561,0
9585,2737,1599,541,0
13651,3267,1801,501,0
16011,2110,1276,624,1
17674,2064,1253,520,1
14400,3082,1983,624,1
18899,2809,1888,585,0
14548,2081,1500,667,1
15984,3359,1672,526,1
8398,3395,1990,528,0
8936,2794,1888,545,1
8069,3619,1595,696,1
12694,3510,1205,658,0
11297,3203,1243,540,1
17775,2371,1398,549,0
14778,3691,1766,510,0
12921,2306,1618,422,1
9837,3752,1519,572,1
10243,1887,1372,590,1
14432,3877,1276,608,0
8877,2173,1963,611,1
11134,3911,1497,542,1
14332,2578,1433,658,0
9356,3083,1962,649,0
17345,2958,1680,424,0
19486,3751,1518,526,1
16673,2681,1397,430,1
13531,2281,1957,641,1
17563,2435,1882,460,1
8742,2194,1332,666,1
13492,2353,1962,653,0
8107,3656,1428,679,1
18626,3256,1782,590,0
10791,3536,1666,422,0
9282,2652,1307,680,1
15090,3855,1689,640,0
14485,2299,1837,429,0
12109,2798,1803,588,0
17288,3630,1699,461,1
8516,3134,1780,539,0
14883,3248,1349,548,1
18165,3642,1760,561,0
17054,2817,1837,675,0
18400,2459,1207,478,1
19296,3039,1483,459,0
15398,2189,1339,518,0
13309,1887,1707,609,1
15851,2418,1300,604,1
16930,2356,1894,528,0
10658,1872,1200,404,1
16090,1854,1402,670,1
10307,3107,1458,650,1
9177,2294,1259,592,0
17561,2559,1259,649,1
9091,2380,1838,685,0
17275,3433,1460,602,1
16217,3597,1213,546,1
10490,3026,1365,680,0
11522,3826,1776,581,0
18688,1841,1423,622,1
19559,2534,1695,551,1
13097,1936,1374,570,1
19529,2277,1557,559,1
16769,1820,1470,621,1
11125,3502,1769,511,0
13917,3834,1945,655,0
10919,3000,1842,673,1
12627,3560,1542,475,1
9784,2367,1501,556,1
11222,3654,1498,591,0
12480,2125,1912,562,1
14169,2526,1210,484,1
17189,2811,1309,533,1
18763,2556,1301,667,0
18582,1879,1267,689,0
12552,2570,1890,452,1
17244,1946,1344,608,1
12713,1952,1942,501,0
9538,2413,1666,679,0
18430,2679,1718,466,0
16640,3144,1273,423,1
19422,3490,1594,534,0
13136,3562,1525,436,1
18617,3320,1296,642,0
9630,2123,1991,461,1
15895,2846,1981,697,0
18108,3420,1306,444,1
8258,2286,1417,533,1
19909,2849,1739,505,0
16140,3161,1736,684,0
9185,3711,1686,627,1
10803,3469,1838,638,0
13991,3552,1402,547,0
8747,3051,1664,622,0
8797,2683,1801,591,1
15663,3185,1488,656,0
8463,3449,1816,542,1
19567,3115,1364,542,1
11216,3283,1362,607,1
11726,3428,1229,612,0
15590,2618,1997,664,0
14887,2949,1477,499,1
18354,2590,1684,611,1
9624,3518,1721,487,0
16127,3038,1890,697,0
9283,3081,1634,618,1
15114,2285,1288,670,0
8641,2282,1216,594,1
16661,2127,1912,572,0
11729,2988,1968,403,1
19847,2058,1336,633,0
15054,3955,1863,690,1
14617,2669,1771,517,0
19483,2756,1317,541,1
8222,2292,1379,574,1
19881,3872,1503,690,1
15708,2156,1853,529,1
12259,3299,1519,525,0
13624,2019,1921,559,1
8427,3297,1963,417,0
19368,3542,1490,573,1
10197,2692,1816,585,1
13708,1817,1318,486,0
19762,3193,1990,466,0
9984,1871,1521,437,0
11902,2309,1877,404,1
16089,2035,1264,576,0
18193,2448,1356,497,1
14812,3900,1217,487,0
15745,2793,1643,580,1
16548,3991,1726,555,1
17036,2670,1408,613,1
17789,3596,1416,601,0
16923,3471,1875,700,0
14515,3822,1989,593,1
18550,3824,1219,561,0
9751,3226,1959,530,1
15306,2955,1493,674,1
10659,2317,1774,420,0
8277,1904,1710,622,0
11677,2642,1966,681,0
14139,3403,1214,682,0
14086,1985,1606,663,1
14556,3670,1588,671,0
14679,2322,1509,537,0
13092,2826,1414,500,0
14876,3470,1433,645,0
14626,3508,1247,514,0
8940,3529,1205,623,0
15720,3316,1229,678,0
14375,2494,1800,403,1
19380,3560,1435,433,1
19174,2571,1753,502,0
8313,3340,1261,534,0
19227,1987,1962,515,0
15115,1809,1551,493,0
19020,1900,1424,440,1
9155,3424,1317,605,1
19063,2220,1531,480,1
8519,2436,1712,480,1
16484,2206,1518,511,1
9737,3626,1816,610,1
12433,3804,1688,677,1
8437,3385,1221,454,1
11767,2659,1274,552,0
9014,2520,1770,544,0
11526,3627,1763,476,1
13866,1999,1740,619,1
19653,2834,1467,484,1
12263,2172,1625,455,0
17413,1900,1483,650,1
8706,2539,1628,614,0
12551,2171,1772,414,0
10211,3938,1384,603,0
15175,2410,1288,699,1
9755,3314,1895,450,1
15240,2547,1550,536,0
11305,3094,1319,663,1
12238,3155,1252,506,1
9470,3171,1226,691,0
13457,1953,1283,564,1
16541,1941,1646,453,1
15240,3462,1740,576,0
18481,2438,1363,570,1
12078,2127,1531,477,1
11661,1869,1285,603,0
12342,3286,1623,551,1
19599,3239,1542,683,1
10560,2167,1602,675,1
15498,2815,1991,597,1
16171,3073,1899,574,0
16294,3608,1218,632,1
10582,2200,1967,470,1
17909,2330,1643,602,1
12384,2700,1416,554,0
12296,2138,1719,414,1
14276,3829,1705,529,0
15458,2334,1664,697,1
11642,2297,1448,580,1
10435,3714,1252,503,0
8243,2908,1547,475,0
10432,3651,1411,586,0
19600,3334,1210,689,1
9367,2004,1975,662,0
14936,2861,1520,483,1
12288,3668,1675,689,0
12235,3013,1598,660,0
15059,3204,1348,516,1
11826,3162,1754,562,1
15314,2937,1810,552,0
8108,2510,1268,656,1
9599,3213,1678,559,0
16424,2622,1437,614,0
19166,2727,1436,456,0
18379,3637,1205,569,0
16504,1878,1237,672,1
9965,3702,1944,512,1
19606,2958,1714,671,0
19979,3155,1621,403,1
15745,2063,1819,643,0
17037,1889,1452,658,0
14696,2977,1613,456,1
13765,2314,1650,571,0
10119,3038,1271,418,1
11880,3820,1404,476,1
11124,1800,1750,548,0
16610,3677,1317,508,0
14017,3846,1466,640,0
10780,1863,1635,454,1
10080,2930,1522,609,1
8890,1934,1986,496,0
8662,2403,1863,471,1
11555,3501,1876,439,1
12847,3724,1292,650,1
15537,2973,1203,460,0
18292,3477,1797,565,1
9288,2819,1614,667,1
9378,3814,1380,606,0
18865,2912,1811,601,1
9362,3603,1237,478,0
15562,2823,1794,438,1
15735,2855,1780,540,0
13508,2927,1714,698,0
9490,3307,1434,433,1
18316,2282,1276,570,1
16527,2715,1474,635,1
10134,3766,1201,465,1
10369,2711,1241,591,1
18264,2409,1930,520,1
8972,3018,2000,580,0
18718,2089,1964,605,0
9446,2436,1472,404,1
13054,1804,1242,423,0
19357,3810,1720,557,1
11579,3585,1668,543,0
16075,3122,1845,438,1
9922,3997,1756,575,0
