wage,rent,food,transport,AFFORD
8544,1892,678,365,1
3455,1384,1141,332,0
4493,1124,955,473,1
6771,1624,973,381,0
10396,1441,665,303,1
8408,1400,1473,414,0
4586,1822,781,359,1
3694,1561,1144,518,0
5943,1729,904,585,0
8353,1186,652,490,0
12047,1584,1201,592,0
6302,1463,896,567,1
4407,1551,727,533,0
5508,909,863,314,0
5404,1132,902,557,1
10792,1745,627,301,1
5868,1059,839,403,0
8540,1548,1495,316,1
9231,1091,905,587,1
9905,937,1277,484,0
3799,1700,816,477,0
10918,1501,1172,502,1
14344,926,983,507,1
12343,1429,672,366,1
11223,1248,1444,387,0
12927,1687,1098,470,1
3510,1140,1086,405,1
4219,1097,847,498,1
13500,1807,1377,369,0
11189,1716,1359,544,1
3728,1465,1018,375,1
8393,1788,687,378,0
8026,1211,1283,587,1
13194,1973,1039,552,1
3836,1371,853,351,1
5219,1512,1083,441,1
13375,1843,1253,346,1
4439,1459,880,501,0
12943,1486,1029,584,0
12829,934,1085,385,1
5851,1903,1418,494,1
8937,1861,813,459,0
9194,874,1293,503,1
14249,1661,1352,508,1
12329,1735,1423,431,0
3042,1054,1234,419,0
9830,909,1466,344,0
9592,1391,1280,464,1
8926,1093,666,549,0
4286,1557,1265,324,0
10454,1157,1166,551,1
11928,1901,644,355,1
9722,1940,1094,448,1
10344,974,1344,457,0
3491,1023,790,318,1
12937,1362,1072,423,0
12501,1317,828,418,1
8219,1763,919,558,1
9700,909,1451,553,1
11791,1091,854,597,1
13935,1528,1277,439,0
6574,938,634,517,0
13745,1872,1116,357,0
5368,1035,884,484,0
7980,1184,896,413,1
12198,946,988,334,0
9041,1768,1049,308,1
13175,1536,858,500,0
6417,819,1417,445,1
12430,1019,715,582,0
12489,1575,1378,358,1
8387,1270,1245,395,1
4747,1429,745,449,1
4204,1652,670,446,0
12962,1387,1167,491,1
7538,1238,766,431,0
5011,893,667,355,1
13287,1039,815,454,0
6419,1596,871,308,1
14756,1034,923,536,1
11994,1497,1048,357,1
11514,890,806,315,1
14136,1463,1162,345,0
11636,1896,1321,569,0
12193,1960,600,349,1
11094,1512,1210,493,1
3546,1006,1432,469,1
7130,1389,1106,306,1
8586,1442,1060,364,0
8528,966,1179,394,0
14251,852,1312,444,0
5512,888,660,592,1
12933,1439,786,585,1
7696,1439,660,476,1
12078,1499,1463,334,1
13508,1276,892,592,1
6000,1872,1296,600,1
13787,974,885,464,1
8162,1152,920,561,0
14169,1760,624,464,1
13767,1534,1058,451,1
13745,859,808,521,0
5620,1141,689,442,0
5785,1278,964,414,1
4739,833,869,408,0
10058,1633,608,490,1
9351,1216,1231,581,0
8562,1819,726,338,1
8666,1781,1433,567,1
7511,825,624,359,1
3576,1041,900,495,1
14030,1388,1010,586,1
11480,825,1452,389,0
11492,1326,1290,344,1
12323,1524,840,560,1
6827,1731,727,492,0
12710,1878,932,551,0
14063,930,881,435,1
5952,1095,744,475,1
9916,1335,1492,564,0
14883,864,967,560,0
11929,1672,692,449,1
14737,1904,706,587,1
9149,902,793,494,0
13157,1681,1046,391,0
11156,1266,731,534,0
14085,1080,738,383,1
14077,1320,1004,316,1
10040,1874,1044,461,0
4319,1184,1332,556,0
14731,924,674,525,1
6349,1718,1047,456,1
11483,1682,623,378,1
7016,1723,951,490,0
5046,1841,1067,306,1
3357,1297,1177,388,1
14965,1486,606,572,0
5652,1105,836,310,0
9375,1574,731,319,1
3325,1067,1219,537,1
13301,1478,1115,537,0
3944,1259,997,308,0
10636,1636,1157,474,1
6754,1147,1173,346,1
6152,1237,1196,486,1
3601,1923,854,395,0
14964,1656,1082,589,0
5281,1158,711,301,1
4940,1043,1234,384,0
12528,1875,861,393,1
6006,1671,1433,395,1
5214,1082,972,389,1
7334,1953,1447,303,0
5689,852,931,501,1
9620,1424,718,323,1
5592,1307,1121,480,0
14640,1690,680,364,0
12541,821,731,378,0
4108,1987,1127,491,1
14073,820,1012,437,0
13372,1814,1268,378,0
14951,1952,1184,600,0
14133,1396,847,548,1
4702,1170,1273,364,0
7090,1095,677,392,1
14152,1992,1181,441,0
11735,996,1401,366,0
5752,1836,749,411,1
9193,1820,921,597,0
7227,1770,1463,548,0
3610,1989,664,543,1
6070,1560,938,411,1
12364,1518,1306,559,0
10241,949,786,485,0
7153,1986,880,385,0
3971,1558,1018,360,1
3555,1085,1189,308,1
7160,1948,952,378,0
5353,1394,732,523,0
8272,1883,1174,499,1
14548,1020,1191,549,1
14098,1175,1159,579,1
8403,1208,819,545,1
12206,817,1210,596,0
5358,1094,943,536,0
11029,1410,620,407,0
3269,1098,1011,489,0
6694,1481,963,319,1
12172,879,1181,562,0
7516,1417,711,447,0
9678,1069,1408,438,1
12822,863,766,482,1
9465,1163,976,434,0
5346,1531,1499,346,0
9363,958,1458,567,0
8402,1975,883,594,0
6461,1309,1259,352,1
12128,1071,805,353,0
10375,1844,766,430,0
3542,1806,862,343,1
9663,1439,1377,334,1
13133,1371,1444,418,0
14946,803,922,417,0
8735,1061,662,308,0
3125,1703,1062,533,0
14217,982,1032,383,1
8613,1292,659,389,1
10678,1032,845,593,0
3266,1673,1355,364,0
10061,872,1062,403,1
10793,1632,1432,494,1
12413,1435,708,507,0
5745,1459,963,402,0
10713,1070,1010,365,1
11087,838,685,478,1
9713,1064,1130,390,1
9834,1934,682,353,1
5990,1048,1352,467,1
10675,1244,955,541,1
12212,1485,1320,375,1
11651,1474,1089,347,1
3228,1607,743,347,1
6521,1928,1185,472,1
8574,1251,1271,459,0
12553,860,1117,396,1
12875,1890,1276,352,0
8743,1219,834,526,1
9814,1319,1097,499,1
3263,1896,1310,557,1
4517,1369,1141,335,0
3010,1030,1102,432,1
3585,1513,989,501,1
4795,1274,1267,431,0
14012,1567,1114,531,1
4665,1542,893,460,1
11965,1985,1430,335,0
7180,1173,1106,306,1
4882,840,726,363,0
4005,1248,1151,403,1
6412,1811,677,534,0
11589,1230,1336,311,0
10328,1124,1467,472,0
10038,902,1447,547,1
9276,1830,771,399,1
11739,1686,1350,399,1
7649,1582,1452,516,0
5252,1293,1174,473,0
10051,1461,989,372,1
4339,1702,1258,578,0
11537,1944,1369,358,0
6368,1535,713,463,0
5685,1228,930,501,0
8721,844,1079,499,0
11091,1852,962,560,0
12940,976,1210,378,0
12127,1281,739,417,1
9348,1421,716,573,0
6655,1514,764,387,0
12198,931,1112,433,1
11312,1549,1151,356,0
7523,1163,1140,518,0
11654,1339,1052,448,0
3078,1157,1380,561,0
6405,1388,616,363,0
5428,1413,703,484,0
5362,1652,654,498,1
7770,1566,1095,341,1
14733,1449,1258,433,0
3554,910,644,445,0
3072,1669,1188,307,0
4293,1873,1133,552,0
3826,1639,889,432,1
5016,1670,1298,418,1
4356,1329,662,378,0
13204,1654,1004,324,0
9211,1296,914,484,0
4789,1528,820,589,1
5026,1753,878,385,0
12949,931,1496,479,0
6751,916,636,406,1
3755,1212,851,351,0
4876,1513,818,345,1
8188,1807,828,368,0
3542,1027,679,504,0
10167,1648,680,381,1
5447,1481,1238,493,0
4724,941,684,454,0
4518,1010,889,524,1
7572,1961,1212,368,1
14393,1227,1041,472,1
8718,1959,1026,500,1
10166,1189,1322,344,0
8779,1719,775,397,0
14180,1620,874,328,1
13596,1277,1099,321,1
13191,1460,967,398,0
6742,916,990,440,0
5065,1910,1308,582,1
12171,1931,1196,307,1
4939,1016,609,491,1
10117,1159,854,466,0
3516,1698,817,599,1
13669,1194,1334,302,1
5127,964,769,537,0
11227,1897,1321,447,0
10319,1259,944,413,1
3630,1817,831,572,0
14923,1432,1351,449,0
8474,1139,734,571,0
8576,1414,1358,426,0
8439,1100,1191,403,0
5546,1907,961,542,1
5167,1313,865,580,1
5783,1992,1179,407,0
14661,998,873,582,0
4992,1855,907,563,0
12785,1599,1446,578,0
7933,1954,1427,547,1
10641,1308,1437,346,0
9807,1443,710,553,0
9243,1980,1481,409,0
11189,1478,1049,437,0
3034,1349,1017,329,0
4433,1054,888,525,1
4934,1478,777,385,1
3194,1613,835,429,1
6100,1564,921,515,0
11861,1442,756,521,0
13976,1403,723,493,1
10195,1578,1154,302,0
6807,1673,863,579,0
5862,1861,638,462,0
14084,921,635,476,0
8725,1193,1020,587,0
8848,827,798,380,1
4393,1510,1456,322,1
12799,987,736,526,1
5152,1069,1253,319,0
8685,835,987,588,0
3231,1774,990,440,0
14932,915,725,501,1
12600,1070,1106,327,0
11528,1196,730,355,0
3050,1706,698,369,0
7364,1377,1484,485,0
7781,1695,782,343,0
8177,1104,735,336,1
7447,1059,600,323,0
9293,1345,844,554,0
4194,1852,804,309,0
13396,1079,945,396,0
10985,1860,1438,481,1
7289,1545,1132,405,1
11097,1677,1052,523,1
6269,1886,672,410,1
8568,1715,964,330,0
14204,1679,725,433,0
4178,1284,1479,542,0
11466,1514,1175,446,1
8296,1368,1228,387,0
5217,1132,1037,369,0
10154,1415,1332,448,1
9168,1464,1197,353,0
3338,1321,1303,399,0
4570,1112,1154,589,0
10414,1381,814,545,1
4012,1989,980,575,0
10006,1169,1147,503,0
7232,1278,1436,500,0
6522,1892,841,460,0
13421,1294,873,529,0
8489,815,690,482,0
3934,1440,665,589,0
4089,1197,689,357,1
6921,1180,916,450,1
11672,1623,1401,506,1
6847,1392,1004,598,0
13844,858,677,538,1
7141,1911,1323,470,0
9013,956,935,367,1
10640,1193,731,525,1
6648,1975,1193,518,0
8376,1549,1352,333,1
13266,1020,808,487,1
7879,1357,696,562,1
4239,1153,1190,537,1
11179,1193,1403,486,0
14439,1345,1405,436,0
7526,1869,941,430,0
5212,1334,1029,514,1
14703,1182,1470,535,1
13519,1764,713,541,1
8949,1114,1129,409,1
14609,1126,814,565,1
12244,984,1086,446,1
6369,1578,1138,588,0
14362,1569,890,505,1
6368,1147,788,564,0
12909,1994,1325,356,1
8763,1485,1031,364,0
11011,942,909,590,1
9173,1914,722,475,1
6033,1001,1258,380,1
9814,1847,1019,483,1
4297,1884,1135,423,1
9430,808,1013,538,0
10833,1861,1378,362,1
12275,1848,623,475,0
3640,910,656,386,0
6844,1334,1089,437,0
13216,919,794,542,0
14696,1870,979,317,1
6465,1925,1305,575,1
11258,1129,830,508,1
3742,1935,804,428,0
12807,998,1066,512,0
3812,1763,821,503,0
14543,1462,1409,390,0
12441,985,634,385,0
9914,1337,860,402,0
4598,1012,1421,374,0
11773,1523,630,505,0
5503,1082,1104,422,0
7212,1685,1134,407,1
6170,902,780,448,0
4609,1318,1086,548,1
9368,1639,670,404,0
11280,1123,851,457,0
8630,1762,812,507,1
6145,1554,1010,460,0
3087,1743,606,551,0
6085,1980,1156,312,1
5809,1227,1336,322,1
7879,1803,1178,400,1
5161,1741,1173,454,1
4580,1327,1459,510,0
8930,1673,738,428,1
13351,1836,972,494,1
3996,1572,795,566,1
9598,1127,1019,310,1
13991,1036,1040,385,1
5391,1457,1093,404,0
13227,1346,1385,406,0
3564,1277,1334,388,1
6217,985,675,319,1
3504,1905,1087,519,1
4552,1411,678,564,0
7104,1598,1129,575,0
13446,1659,1220,513,1
14402,1569,1298,347,1
7118,915,1116,330,0
5432,1417,1358,351,1
5168,1058,601,586,0
13626,1042,751,379,1
11241,1395,1390,324,1
10405,1206,929,581,1
8925,1226,943,547,0
10951,975,624,411,1
7068,1179,729,396,0
11931,1628,763,467,1
11164,1959,1289,308,0
3569,963,762,557,0
12830,1671,853,315,1
4210,1610,1070,326,0
7391,1898,908,515,0
13214,1054,1212,437,0
11532,1278,827,402,0
7150,809,1438,460,0
11324,827,773,554,0
13319,874,860,600,0
12356,1814,1188,349,1
3500,888,1389,330,0
7542,1472,1044,432,0
7094,1651,670,366,0
5591,1294,881,404,1
3602,1814,649,341,0
5838,967,769,474,0
6172,1838,943,587,0
7735,1554,791,391,0
13112,1476,1441,300,0
10248,1461,723,321,0
12269,1349,996,587,0
9230,1777,1426,336,1
5510,1086,770,337,0
6278,1230,1100,331,1
7660,1331,689,436,1
8817,1606,1381,440,0
6687,1937,1114,461,0
6559,1206,792,414,1
8243,1245,887,475,1
11627,980,647,497,1
3566,1022,729,426,0
12217,1104,932,431,0
3667,941,654,348,1
12902,826,747,330,1
11932,1335,1348,330,0
4432,1951,766,564,1
4049,936,1170,552,0
4927,1940,1082,551,0
9122,1266,1308,442,1
9784,1172,978,561,1
7068,915,1148,364,1
5615,902,720,351,1
10107,945,1402,398,1
4893,1790,1174,515,1
8983,1274,1247,541,0
4775,822,797,413,0
5230,1178,1496,453,0
9777,1133,1432,341,1
8503,1671,871,600,1
9471,1297,1401,352,0
13176,1767,1060,491,0
10777,810,1045,309,0
12437,1216,672,320,1
4002,855,1294,417,0
6736,801,1278,380,0
13918,1743,752,346,0
5750,1621,974,428,1
6327,1070,799,328,0
3498,950,961,400,0
5620,1967,1249,382,0
9365,945,920,493,0
8749,1701,729,488,0
3930,913,1304,556,1
13252,1048,1013,403,0
6803,1077,1266,353,0
11049,1129,926,367,0
12145,805,1153,503,0
5446,837,1232,498,0
8352,802,1399,444,0
4497,932,1167,390,1
10841,1584,1344,376,1
8607,1349,1494,458,0
9525,1572,1388,531,0
3075,1717,1220,316,1
10256,946,693,422,1
7870,1592,1178,416,1
9072,1138,1316,454,0
5371,843,1420,385,0
7101,1145,995,370,0
5086,1483,1076,554,1
7307,1158,1286,342,0
13289,1408,1240,421,1
4982,1687,823,425,1
5890,889,1314,474,0
3654,883,1203,367,0
14459,1664,853,528,0
6551,1762,1050,385,1
12009,1845,1201,316,1
7458,1645,832,311,1
10452,1774,690,581,1
7002,998,947,399,1
8169,1086,1012,327,1
7389,1690,730,580,0
10379,1741,1354,371,0
11667,829,989,403,0
10388,1383,853,397,1
7311,1423,638,403,1
6646,1821,1442,521,0
9619,1696,893,414,1
10000,1670,674,567,1
13842,1672,1464,553,0
8011,1225,710,582,1
6182,1677,758,469,0
11699,1385,912,368,1
13188,1741,802,383,0
9851,1409,1353,373,0
7422,1544,1179,470,1
4634,1941,1061,328,0
12446,1652,961,546,1
7072,1568,886,327,0
11338,809,1440,456,0
8026,1238,1490,420,0
12761,1375,1006,566,0
13033,1010,1316,495,1
6289,1466,1381,321,1
7751,1802,937,440,0
6713,974,684,573,1
3777,1323,1477,586,0
11600,1769,820,577,0
6219,1626,1326,393,0
4185,1788,1159,412,0
3541,908,988,430,0
10134,1724,1274,320,0
9878,830,1270,478,0
6141,1199,1011,425,0
8741,1113,1195,564,0
12485,1661,745,477,1
7310,1470,665,537,0
13143,880,1047,562,1
14813,807,653,470,1
11269,1335,1388,316,0
12118,1012,904,317,0
12593,1799,757,379,1
7645,937,719,393,0
3867,1429,734,316,0
9859,807,1409,477,0
6565,1519,772,599,0
6869,1706,1153,391,0
4468,1240,990,536,0
5822,1347,1383,553,1
11874,925,1311,425,0
12390,946,875,357,0
6033,881,1482,459,1
9131,889,1133,321,0
7910,1819,1149,412,0
8863,1682,1415,457,1
8631,1770,707,331,0
8461,1586,739,381,0
14784,1860,758,471,0
13364,1279,797,451,1
7159,1829,1054,424,0
12318,1054,834,489,0
6067,1626,1480,362,1
4288,1519,1338,459,1
12309,849,1092,547,1
3437,1923,1438,361,0
5115,889,1132,547,1
9372,1859,1174,349,1
7634,1165,1203,501,0
6535,1183,675,321,0
8888,1143,743,371,0
3666,935,1398,483,1
3181,1646,1117,545,1
12857,1527,606,399,0
14765,1652,650,414,0
6750,1288,1454,518,0
5579,1634,1450,454,1
8710,962,1077,351,0
12382,953,1158,561,0
10607,876,952,419,0
5094,1210,1277,476,0
7191,1960,1472,433,1
10646,1435,694,464,1
6951,1189,614,390,1
14940,1586,1252,334,1
5735,1340,1067,499,0
3793,920,1044,328,1
13161,1758,1281,480,1
10047,1652,888,483,1
11906,1851,1040,465,1
13951,1951,1110,333,1
14217,1658,1295,332,1
8450,910,786,380,0
14057,1310,1037,452,0
12552,1578,1497,372,1
9472,1176,1124,581,0
14274,1466,939,328,0
8508,1396,787,303,0
12383,899,808,572,1
11105,1027,601,323,0
7393,1368,1144,447,1
3727,912,1494,580,0
5541,1775,1180,433,0
7711,1533,860,560,1
3011,1652,930,543,1
11602,1669,632,405,1
13295,1506,1032,522,1
10230,1644,927,363,1
10054,1940,1433,483,0
3122,868,855,524,1
10077,1550,847,536,1
6452,1874,1160,450,1
5114,1674,1342,535,0
13873,1534,1214,477,1
8958,888,862,446,0
7592,1654,1035,301,0
10327,1585,1322,330,0
5612,1300,655,485,1
6085,1669,1003,554,1
8465,1329,987,422,0
6002,1425,1057,571,1
6272,1518,1437,479,0
3376,1335,808,424,0
12111,1378,774,324,0
14875,1786,831,418,1
12296,1442,622,398,0
7804,1702,643,493,1
12931,1263,1194,517,0
6919,1850,752,363,0
6227,1035,1492,364,0
10980,1895,1490,459,0
14101,1686,1493,469,1
13257,962,1250,393,0
10875,1244,1394,486,0
4399,1198,841,338,1
8476,1108,842,362,1
5937,1509,1359,510,0
14172,1518,1248,500,1
10770,1609,1092,437,0
6461,1948,778,520,1
6117,1589,1120,432,1
3738,999,692,428,0
10243,873,700,343,1
11475,1691,1017,568,1
10389,1347,758,384,0
4776,1372,651,313,0
3447,1386,1113,380,1
9041,1988,1283,461,1
3474,1774,1376,404,0
6922,800,1100,512,1
10344,1555,1050,534,1
10948,1116,743,476,0
8261,1872,962,344,0
7423,1060,1200,484,0
4193,1756,647,384,1
14938,822,899,323,0
4502,1303,659,396,0
7117,1018,1472,343,1
4547,971,997,393,0
7802,1748,1479,539,1
14490,804,634,367,0
3252,1978,776,541,1
12739,1624,713,412,0
12970,1339,812,560,1
8480,1089,852,582,0
6969,1555,1486,526,1
5995,1399,1352,567,0
14702,1548,1026,482,1
12024,1482,675,349,0
3990,1481,1234,432,0
11508,955,1184,444,1
13874,924,1294,526,1
10208,944,1110,406,1
9593,1669,1288,322,1
3521,1061,1236,513,1
8115,1268,667,587,0
11834,1345,1011,527,1
13170,1143,804,531,1
14141,949,747,332,1
4823,1944,1005,465,1
3105,1218,699,525,1
6346,1636,860,350,1
11496,1968,1277,471,1
3112,875,889,527,1
3832,1440,965,489,1
8950,1391,1251,554,0
4849,1090,1465,420,0
13621,1047,1046,484,1
5359,1410,952,335,0
6686,1843,1278,401,1
10863,933,1039,552,1
8132,1880,908,594,0
7145,827,1285,559,0
13325,1492,1110,521,1
6345,1344,1067,344,1
3847,1421,952,397,1
5375,1951,602,569,0
12596,1239,1233,371,0
10968,1118,1085,450,0
10642,1808,1122,439,0
14035,1296,970,457,0
5065,1011,1422,553,1
7567,1715,1351,577,0
6103,1598,950,363,1
13135,1918,1131,392,1
4805,1542,929,514,1
14815,1318,1063,573,0
14893,1635,1236,427,0
11257,834,1197,381,0
7227,1302,1392,383,0
11851,1886,699,496,1
13057,1340,1328,551,0
12233,1835,927,304,0
6148,868,972,307,1
11200,1660,1450,320,0
8151,1326,1493,594,0
10606,1502,1121,486,1
10297,1456,823,560,1
9975,1758,973,470,1
9866,1575,1286,454,1
5649,1673,1469,416,0
11157,1961,784,498,0
10084,1951,870,321,1
12476,1387,665,418,0
14770,1370,891,522,1
5549,1514,1119,337,0
3193,1818,1007,536,0
5374,1744,1085,542,1
6570,1569,1475,355,0
7426,816,1355,314,1
13786,1641,1079,441,0
3114,1115,1003,378,1
4608,1700,1006,475,0
4318,1478,1130,560,1
4932,1594,1438,470,0
4864,1788,690,550,0
14038,923,1288,465,1
14736,1185,862,517,1
5153,1138,658,408,1
7990,1553,659,537,0
8948,1607,1404,514,1
10357,1034,1496,517,1
14990,1519,1047,314,1
11020,1511,1472,570,0
10317,1296,1436,406,1
11742,1121,1217,586,1
11318,1188,910,331,0
5017,1046,1343,575,0
8103,1313,1150,506,0
14534,1057,1403,576,0
14081,826,1074,367,0
9308,1830,873,496,1
5411,1787,789,525,0
9384,1899,693,303,0
4935,1704,1487,579,0
6574,1721,610,379,1
12460,1357,952,516,1
12288,1862,730,487,1
12688,1985,628,448,0
7071,1215,1255,561,0
8518,973,1473,366,1
12642,1665,1360,448,1
12053,1804,999,482,1
7230,985,714,399,0
3087,1848,934,386,0
6943,1858,1308,591,0
3664,1847,1150,338,0
9967,1803,962,304,0
10563,1280,1319,435,1
12664,1279,911,430,0
3767,1476,839,511,1
8727,1768,674,318,1
12141,1028,962,341,0
12594,1018,1433,526,1
8718,1265,1442,526,1
6521,1136,793,336,1
10698,1341,1435,443,0
6665,1516,795,454,1
12431,1043,1083,567,0
5754,1465,823,394,0
4461,1869,762,490,1
8356,1970,1275,554,1
13096,987,1125,530,0
11143,1403,1354,594,1
14757,979,1022,371,1
6504,1488,846,361,1
10771,1279,1134,413,1
12956,1032,1203,544,0
8375,1568,1436,392,1
14210,1857,897,585,1
10192,1016,979,485,1
9594,1575,1344,329,0
5824,1013,790,459,0
12791,1827,1168,409,1
6042,1818,1161,319,1
10989,1171,1390,444,1
7852,1667,873,496,0
4137,1301,775,430,0
6315,1016,1384,570,0
14226,1381,936,509,0
12896,850,925,507,0
10406,1700,1245,333,0
9087,1865,1295,572,1
10987,1954,1219,460,0
3337,1357,617,312,1
6658,1635,1218,429,1
6185,1593,1156,489,0
11570,922,805,393,0
11755,1160,792,340,1
12111,1454,1023,336,1
8083,1886,1340,568,1
11499,1236,1240,572,0
9384,1919,1458,570,0
13740,854,1106,553,0
5741,1234,638,470,1
10183,1861,1265,575,0
6634,1893,1037,431,0
8305,1378,663,462,1
13360,1722,1005,375,1
3323,1128,1449,581,0
9491,1064,1206,380,0
3786,1630,1407,494,1
14728,1861,1425,320,0
10154,1882,1361,498,0
8577,1975,637,373,1
7670,1732,1242,538,1
9801,940,711,404,1
13709,1452,959,580,1
9712,1793,622,322,1
4951,1297,978,474,0
13762,1286,887,479,0
5831,1124,1113,426,1
14059,1968,1011,561,0
3402,1576,1300,438,0
9041,1537,1431,566,0
4152,1928,977,568,1
11921,1320,1483,400,0
7860,1154,1366,479,0
9437,1455,948,574,1
4529,1114,1351,476,0
12492,1903,1394,600,1
8862,1275,1080,301,1
7424,1105,1382,432,1
6766,1810,1407,364,0
8056,1734,1270,319,0
6103,1521,817,544,1
7370,1209,811,371,1
13258,1738,968,323,1
4081,1655,1244,535,0
11257,1984,1032,453,0
5572,1510,861,527,1
12704,1453,1302,468,1
11001,1219,972,394,1
3034,1874,1365,310,0
4064,1923,667,372,1
10073,1423,1500,378,0
3443,1464,980,325,1
10509,1288,1341,531,0
5861,1373,816,524,0
12563,1361,1061,384,0
4225,1977,837,399,0
11561,1757,661,466,1
12329,1245,1411,391,0
9403,934,1179,333,1
11447,1108,870,439,0
6989,892,740,366,0
10122,1323,700,503,1
6392,1310,777,341,1
3290,1052,1095,558,0
10136,1809,960,578,1
10190,1520,1080,396,0
8436,849,651,337,1
12545,1143,657,398,0
6348,1474,861,525,1
8408,1058,1420,599,0
4678,1876,956,463,0
6343,1418,664,516,0
8256,1229,1247,539,1
13915,1959,1248,389,1
11967,1628,642,365,0
10888,1598,813,343,1
4936,1339,1144,328,1
14676,1406,997,365,0
3887,1880,1032,483,1
11661,1676,796,336,1
12188,1313,777,491,0
9405,1943,1148,474,0
5112,937,1433,466,0
9807,1371,901,464,0
4494,880,731,307,0
11671,1135,1416,486,0
13918,1702,1102,532,1
7227,1026,875,562,1
10941,1126,610,458,0
5803,1163,647,360,0
12948,1211,1366,493,0
13369,1455,1428,564,1
8980,1705,666,599,1
12047,1656,726,510,0
5877,854,880,477,1
7843,1248,952,308,1
7270,1034,605,564,0
8758,1795,1301,582,1
12418,1055,1162,406,1
3398,1421,1201,326,1
4252,812,1013,463,0
13508,1041,921,514,1
3757,1993,1051,441,0
12043,1622,673,449,1
3896,1049,970,514,0
7590,1140,1116,518,0
6072,1315,807,587,1
12045,1956,1482,464,0
5081,1695,1176,377,0
8568,1508,1204,558,1
10385,1481,993,342,1
13109,1119,1408,397,1
8618,1230,1461,566,0
5692,1458,1187,452,0
8756,908,683,416,1
4459,811,1300,502,0
6933,1618,706,434,1
6452,993,1372,424,1
8383,985,941,414,1
6034,1144,823,444,1
4422,1024,1040,571,1
3672,1217,693,447,0
10887,1655,1324,517,0
11728,1490,1215,375,0
10062,1116,766,329,0
6440,943,1218,410,1
5953,1135,881,364,0
8644,1929,1121,309,1
11368,1050,879,437,0
6268,861,1015,484,1
14611,1835,1173,480,1
14981,1475,603,552,0
4745,1685,666,437,1
8862,1342,696,376,1
8322,985,1088,597,0
12985,1604,986,593,0
9035,891,1381,361,1
4762,1997,1077,408,0
4066,1581,1325,424,1
4610,1645,857,378,0
3001,1806,988,422,0
5988,1470,999,554,1
12163,992,860,471,1
13893,1758,1265,523,0
6329,1105,1371,434,1
5805,1238,630,308,1
4314,814,1240,431,1
11257,1619,648,518,0
14382,1796,1148,403,0
10391,1082,718,504,0
3287,932,1209,371,1
5840,1993,633,480,1
12051,1705,981,329,1
3840,1945,1259,468,0
9069,1060,1303,537,1
11005,860,1069,322,1
8403,873,738,591,0
4964,1896,1355,566,1
7235,1987,624,446,0
9113,1859,1154,320,1
4851,894,1125,417,0
7186,1024,1245,598,0
4780,1763,1357,313,0
5920,1571,1429,439,0
9390,1556,1039,454,1
10569,1764,924,372,0
11425,1898,1229,313,0
5340,1045,817,558,1
9298,1294,1432,419,1
4749,1008,1119,440,0
14891,985,1274,428,0
6694,1669,604,482,0
14208,945,726,405,0
7819,1774,814,537,1
12610,1851,670,400,1
14486,1637,750,572,1
12573,1187,1146,406,1
5252,1660,1454,498,1
6890,1791,1344,343,1
14859,1615,752,325,0
12039,1011,1463,504,0
8561,1061,952,485,0
13633,1198,1476,590,0
4827,859,624,537,0
3227,1892,984,540,1
9591,826,1369,532,1
12505,862,1267,560,0
5520,1236,638,453,1
12166,1760,1008,540,1
14939,1081,1300,511,0
4313,1799,1487,433,0
5029,1639,1135,467,0
11955,1126,795,566,0
8858,1663,694,573,0
8588,1898,686,461,0
12231,993,791,378,1
6877,1621,719,374,0
7714,1809,622,425,0
10064,1314,963,500,1
6114,1460,657,325,0
12089,1401,1370,383,0
8771,856,723,359,0
10607,1398,695,375,1
6454,1761,1471,409,0
7838,1711,1409,323,1
6368,1078,1020,473,1
6672,1728,922,328,1
8010,866,659,369,1
5333,817,1183,488,1
3601,823,1305,590,1
13455,914,1251,587,0
10853,1269,767,385,1
8724,1468,1057,433,1
10015,1469,1106,531,1
8795,1225,838,420,0
14877,931,1172,478,0
14160,1555,724,425,0
12732,1885,1302,404,0
11741,818,796,374,0
7473,1111,1290,391,0
9724,914,839,370,0
13469,1850,1411,448,1
5761,990,808,322,1
13510,990,1212,558,1
7625,1324,958,381,1
11764,1020,1395,380,1
6465,1149,1412,378,0
5667,1408,1143,423,0
8392,1356,1184,475,1
7016,1286,1205,454,0
12137,1228,1269,516,1
12532,932,978,513,1
13857,1859,831,453,0
4780,1832,920,478,0
4788,836,955,500,1
6216,1010,780,462,0
7758,1455,1138,318,0
7495,1793,987,515,1
12815,1753,927,571,1
3536,949,1168,306,0
13623,1259,798,364,1
12389,974,1111,496,0
14560,1151,665,495,0
9815,1171,1262,340,1
4697,1572,1397,385,1
10058,1304,1282,558,0
7127,1636,955,591,0
6012,1125,792,528,1
14588,1256,1263,328,1
6853,848,684,409,0
11610,1189,992,471,1
7945,1742,1304,432,1
4029,921,1406,415,1
3089,1190,1057,308,0
4380,859,963,360,1
11358,1326,911,503,0
14529,1022,1264,360,0
13050,1285,1192,458,0
10950,1729,1061,526,1
6096,972,1277,584,1
13218,1796,922,597,1
11755,1038,1259,471,1
6818,1942,617,516,0
12483,1416,618,311,1
4642,1318,1283,368,1
14160,1225,1179,315,1
4698,1483,1273,416,0
8460,1276,1130,443,1
12762,1368,737,486,0
3616,1265,1260,571,1
7715,1206,632,337,0
6156,1358,992,550,0
9702,1141,1427,488,0
14261,1275,1328,419,1
14937,1967,1386,465,0
12233,1798,1418,428,1
