wage,rent,food,transport,AFFORD
3556,1527,1120,499,0
3253,1337,1271,505,0
7856,1598,1217,397,1
7947,1388,1054,523,0
5322,1325,1277,525,0
4246,1643,985,352,0
6125,1634,916,527,0
3101,1399,934,395,0
4741,1347,1147,546,0
4335,1512,960,515,1
7960,1613,1235,443,0
7542,1242,1221,413,1
5089,1408,1108,458,0
4782,1477,1285,595,0
5894,1318,929,507,1
7979,1602,1217,451,0
5961,1579,952,565,0
3204,1554,1132,465,0
5139,1781,1236,446,0
5521,1781,1153,497,1
5437,1665,1089,590,0
4923,1520,1204,472,0
5254,1519,966,584,1
4765,1434,962,589,0
3334,1219,1167,561,0
3540,1206,997,463,1
3490,1781,1190,352,1
3262,1544,916,500,0
3675,1268,1165,482,0
7378,1439,1185,454,1
5469,1556,1088,476,0
5108,1253,1115,408,1
6486,1776,1266,560,1
5480,1489,1260,354,0
4995,1783,1270,549,0
6999,1615,1232,535,0
7258,1375,1125,387,0
5283,1438,906,510,1
4625,1641,1080,480,1
3070,1791,1045,500,1
4181,1771,1191,387,0
5712,1795,1171,416,1
7167,1539,924,535,0
6293,1587,1151,516,1
5476,1755,1234,438,1
4947,1670,1049,415,0
4707,1483,1057,587,0
3489,1306,1019,425,1
7722,1730,1207,600,1
5856,1427,1026,406,1
4472,1305,928,452,0
6913,1481,1116,540,1
3345,1707,943,426,1
3088,1684,982,445,1
4167,1502,1299,597,0
6479,1318,955,591,1
7643,1614,1257,405,1
7343,1427,1045,583,0
7780,1306,1032,462,0
4008,1612,1136,546,1
6580,1506,1229,440,1
5949,1215,1200,435,0
7693,1722,1157,383,0
5134,1636,1275,440,0
3620,1639,1214,463,0
5851,1658,1293,473,0
6895,1335,1093,352,1
6316,1751,1154,462,0
4561,1374,958,425,0
7594,1460,1144,526,0
7516,1530,995,379,0
6809,1269,928,517,1
4896,1796,922,483,1
5938,1391,917,411,0
6572,1402,987,451,1
4929,1536,1154,357,1
5538,1642,1212,494,0
7308,1315,1216,383,0
4326,1420,967,381,0
4758,1336,1265,430,0
3576,1500,1262,472,0
7390,1385,906,444,0
3037,1523,1250,428,0
3826,1705,1194,430,1
4646,1576,1256,353,0
4314,1496,1272,388,0
7179,1383,1211,424,0
6124,1695,1145,554,1
3532,1746,1226,482,1
3399,1378,914,575,0
6462,1446,1209,430,0
3164,1724,1192,546,0
5091,1433,1069,459,0
5320,1213,933,387,0
6723,1220,1114,584,1
5934,1759,1245,546,0
4860,1551,981,381,1
5168,1695,1121,582,0
5799,1752,1292,471,1
7855,1531,1274,523,0
3817,1298,947,411,1
7458,1455,918,416,1
4463,1441,945,471,0
5041,1693,1197,525,0
7916,1353,1077,570,1
4713,1754,1265,418,1
4952,1595,913,474,1
3533,1571,1195,442,1
7505,1552,1223,393,1
5846,1541,1054,372,0
4449,1574,1172,374,1
6719,1444,1123,578,1
3334,1711,989,515,0
3650,1516,1293,541,1
4725,1602,1071,356,1
6646,1494,918,380,0
5990,1441,1221,422,0
4427,1309,1187,368,0
7502,1220,1292,503,1
7165,1480,1028,470,1
6910,1616,1093,360,1
6254,1351,1243,506,1
3816,1378,1063,500,0
3633,1601,918,437,1
3432,1617,1170,351,1
3642,1594,1083,550,1
5178,1586,967,389,1
3849,1265,1097,444,0
7320,1562,1251,411,0
6180,1680,1207,355,0
5055,1758,1112,423,0
4266,1706,961,483,1
6827,1438,923,542,0
5271,1427,921,532,0
4581,1441,1009,463,1
3266,1732,1071,429,1
3837,1322,1199,564,0
7700,1395,946,474,0
4918,1692,935,484,0
4352,1361,1193,370,1
5376,1769,1050,385,0
7418,1754,981,427,1
7669,1318,1231,431,0
5551,1489,925,376,0
7855,1291,939,407,1
6393,1505,1292,408,1
7196,1655,971,427,0
3033,1372,1257,478,0
3389,1695,1181,532,0
5057,1796,1008,511,1
7171,1452,988,573,0
4001,1575,1131,410,1
5068,1303,1294,521,0
5967,1204,1111,395,0
3661,1438,1274,471,1
4818,1755,1119,369,1
6180,1732,1243,419,1
5406,1427,1164,493,0
3683,1384,1243,567,1
7557,1608,1262,559,0
6289,1793,965,566,1
4142,1691,1250,438,0
4062,1437,1273,570,1
5178,1795,1235,450,0
4076,1670,1179,589,0
4759,1643,1077,365,0
7514,1395,1297,447,0
4154,1496,1005,381,1
6052,1632,964,430,1
4923,1631,1035,505,0
3048,1691,1155,562,1
4863,1519,1028,597,0
7896,1472,1189,516,0
6693,1637,941,379,1
5429,1379,1083,531,1
5032,1222,1132,424,0
3865,1596,983,459,0
5901,1314,1292,360,1
4211,1366,961,384,1
4490,1798,986,430,0
4216,1613,1173,481,0
7500,1225,1197,528,1
5439,1755,1113,442,1
6720,1495,973,544,1
3969,1549,1055,410,1
5516,1488,1284,435,1
5914,1549,1086,359,1
5448,1698,975,381,1
7621,1437,1115,396,1
7166,1404,1018,360,0
6240,1569,1164,520,1
7756,1698,1120,462,1
3876,1282,942,452,1
6571,1414,916,442,1
6669,1224,1026,510,1
5002,1223,1136,550,1
7001,1770,1110,557,1
7699,1459,1177,534,0
6802,1264,1236,532,1
4771,1579,1070,393,1
7358,1638,1105,461,1
4404,1330,1270,500,1
4752,1768,973,539,1
7200,1312,997,551,0
7024,1352,978,466,0
3309,1371,1185,452,0
5980,1643,975,461,1
5020,1372,1188,442,0
4265,1595,1299,561,1
5822,1354,1143,418,1
7486,1776,1058,389,1
4948,1607,932,549,0
3103,1340,1169,439,0
3468,1455,908,438,1
3619,1274,931,501,0
3464,1207,1239,500,0
5210,1673,1063,368,1
3588,1586,1294,528,0
4457,1440,1234,504,0
4241,1647,1219,588,0
5557,1376,1155,476,0
5638,1537,1232,453,1
5580,1744,1152,435,0
5634,1208,1165,593,0
7645,1445,1004,498,1
5103,1479,1288,465,0
5560,1666,957,529,0
7222,1744,969,508,1
4103,1269,963,394,1
5392,1429,1197,432,1
6831,1243,970,542,1
7282,1504,1182,384,1
5263,1445,1235,468,0
7602,1672,934,454,1
5519,1748,1112,393,1
3286,1208,983,490,1
4870,1467,1094,521,0
7891,1586,964,416,0
6109,1455,1270,562,1
5017,1395,1072,422,0
7214,1761,1057,471,1
4512,1256,991,414,1
3457,1510,1038,454,1
4127,1204,1100,433,0
5767,1431,1276,411,1
3458,1357,901,550,0
6175,1571,1217,485,0
3657,1514,1041,351,1
5871,1781,1290,354,1
6442,1296,1230,484,0
4829,1649,1085,434,0
5805,1558,1098,395,0
7071,1624,1212,428,1
6498,1533,1089,396,1
3883,1573,1050,430,0
6290,1418,964,354,1
5448,1249,948,477,1
3334,1211,911,401,0
3345,1704,1090,585,0
7552,1492,904,369,0
5745,1795,1070,523,0
3464,1564,1160,389,1
3730,1798,975,562,1
5697,1570,1279,493,0
3443,1714,1118,538,1
4268,1766,976,425,1
4920,1464,1187,453,0
3362,1347,1187,351,0
3470,1798,1004,555,1
3310,1215,1222,398,0
4176,1518,1250,584,1
7566,1209,924,522,1
7058,1574,1191,388,1
3545,1229,1118,392,1
6441,1707,1171,505,1
7589,1616,1154,470,0
5475,1731,1211,405,0
3572,1502,918,437,1
4980,1478,1271,441,0
3888,1704,1176,409,1
3776,1346,1121,596,1
4951,1728,976,495,0
6526,1574,911,562,1
6790,1642,1120,460,0
5235,1335,1039,384,1
7034,1279,1230,580,0
7285,1251,1174,591,1
5286,1286,1186,373,1
7431,1297,1298,577,0
4218,1487,1286,376,0
6097,1769,1131,427,1
5806,1603,1202,431,1
5304,1412,1185,570,1
6652,1374,966,597,1
6411,1373,950,476,1
3453,1329,1076,582,0
3976,1777,1034,552,1
4669,1791,1092,537,1
6104,1236,1248,545,0
7165,1555,963,524,0
4741,1630,1014,439,0
6219,1372,988,572,0
6808,1547,1270,507,1
6764,1780,1000,600,0
3033,1326,1045,513,0
3086,1311,902,516,0
6553,1252,1278,421,0
7253,1685,955,472,1
5943,1525,1255,449,0
4859,1437,928,393,1
5514,1590,1188,367,1
3445,1320,1092,390,1
5341,1498,1221,507,0
7991,1478,1088,579,1
3853,1755,972,398,0
5615,1280,1241,388,1
6099,1553,950,577,1
3155,1565,1048,528,1
4732,1205,955,428,0
4064,1570,1212,375,1
3725,1324,1279,453,0
6810,1321,1100,402,1
4554,1258,1107,443,1
3263,1594,1043,600,1
4790,1742,1222,440,0
4724,1319,970,420,0
5599,1781,1144,521,0
7186,1315,923,574,0
7441,1531,1092,598,1
7051,1262,1089,534,0
7904,1243,1128,565,0
6231,1389,1180,528,1
7748,1676,1028,436,0
7686,1372,1019,472,1
3946,1700,1042,597,0
3778,1559,1300,475,0
6611,1226,1274,451,1
7846,1214,1089,471,0
3122,1343,1017,405,1
4577,1781,981,490,1
5794,1578,1296,440,0
6495,1592,1100,531,1
4997,1449,1261,449,1
6383,1276,1023,581,1
3054,1718,1279,463,0
4002,1758,1006,591,1
7382,1703,1008,483,1
6316,1458,1077,564,1
4112,1245,1196,376,0
3429,1242,946,545,0
7962,1481,1151,576,0
3325,1406,1259,551,0
7101,1727,1013,368,1
5480,1502,960,363,0
3055,1213,936,491,0
4372,1785,934,451,0
3304,1258,999,388,1
3697,1500,1093,426,0
7259,1489,1091,437,0
4179,1555,1173,366,0
4653,1500,1216,378,0
7865,1695,1286,490,0
3515,1502,950,359,0
7900,1694,1252,555,0
7581,1534,1135,362,0
7703,1298,1212,372,1
4964,1315,1152,506,1
5846,1507,1024,564,1
4294,1452,1282,478,0
5535,1209,1128,378,0
5369,1202,1042,439,0
6639,1476,1201,495,1
3670,1725,1105,543,0
3290,1339,979,581,0
6380,1224,985,437,1
5971,1435,1081,379,1
4837,1303,947,561,1
6663,1487,1017,493,1
4159,1342,1281,513,0
7839,1442,1096,521,0
7562,1471,1032,371,1
5408,1546,968,455,1
5533,1292,1139,513,0
7946,1320,1168,536,0
3360,1489,927,380,0
6378,1344,1168,516,0
4221,1439,1096,507,0
7868,1787,1150,477,0
6265,1565,1103,375,0
3501,1397,1115,363,0
4379,1332,908,532,0
4660,1361,1142,465,0
7058,1436,1235,376,0
7913,1312,1250,379,1
5581,1497,904,451,0
6900,1203,1057,398,1
6253,1275,1127,587,1
4536,1676,1070,515,1
7123,1776,1165,533,0
3769,1538,1269,353,0
5449,1263,1284,415,0
7962,1268,1163,442,1
3234,1303,1240,588,1
6782,1320,1102,431,0
5707,1657,1004,548,0
5298,1428,921,478,1
4732,1487,1020,433,1
5100,1708,1190,353,0
7669,1590,1163,422,0
6696,1467,1045,561,1
5925,1545,936,427,0
5736,1435,1284,422,1
6153,1433,1079,454,1
4240,1736,1257,579,1
6089,1640,1245,444,0
4592,1300,1292,377,1
3157,1317,1094,571,0
6761,1762,1283,528,0
6793,1441,1174,477,1
3946,1313,975,471,0
3936,1516,1297,578,1
5453,1597,924,545,1
6942,1662,1187,536,0
3045,1364,1212,547,0
6506,1540,972,560,0
4434,1283,962,540,0
4074,1595,1166,451,0
6675,1515,1264,558,1
4639,1244,1248,588,0
7241,1795,1151,419,0
6184,1555,1289,373,1
6685,1342,1104,484,1
6634,1736,966,443,1
3897,1778,945,565,1
5388,1658,946,399,0
6683,1593,1070,592,1
3018,1386,1257,413,1
6624,1613,990,546,0
7616,1252,1014,525,1
3352,1246,1168,507,0
4121,1444,1043,496,0
4331,1661,1062,395,1
7533,1575,1006,578,1
6856,1664,1126,579,0
7553,1431,1046,475,0
3251,1636,1274,378,1
3962,1544,1056,394,1
5723,1703,991,395,0
4585,1707,963,528,1
3060,1759,1244,521,0
3041,1755,1040,429,1
3835,1627,952,555,1
3226,1222,1195,394,1
4575,1308,1247,488,1
3311,1445,935,587,1
5304,1678,1056,374,0
6323,1320,1135,563,1
6301,1284,1076,578,0
4912,1390,937,545,1
3829,1387,949,557,0
3848,1225,1105,391,0
7389,1777,1109,394,0
7935,1587,1230,396,0
7999,1675,1160,513,0
3636,1517,1124,558,0
4245,1368,1135,393,1
6201,1634,1245,413,1
6143,1712,980,536,1
5228,1253,1245,431,0
3560,1377,1273,555,1
6600,1216,1155,502,0
4757,1405,928,520,1
4658,1768,1125,589,0
5604,1627,921,380,1
4887,1331,1148,372,1
4073,1293,1083,420,0
4267,1790,1148,486,0
7948,1754,941,441,0
6526,1266,1084,377,1
5415,1501,1150,362,1
7057,1722,1082,579,0
4207,1466,1184,596,1
5701,1541,948,544,0
7820,1205,959,351,1
6191,1588,974,433,1
5619,1345,1105,567,1
7065,1549,1134,415,1
7952,1481,1011,577,1
6754,1520,1148,389,1
6112,1379,1098,589,0
6448,1788,943,508,1
4158,1604,909,444,0
4162,1383,905,588,1
3402,1241,1133,446,1
4826,1282,1049,506,1
4207,1642,929,527,0
4535,1659,1012,579,1
7599,1402,911,350,1
4294,1230,1034,558,1
4871,1331,999,495,0
3504,1489,992,394,0
5610,1787,1281,362,1
4269,1324,1080,431,0
7463,1276,967,404,0
4897,1710,1146,461,0
5848,1264,1090,571,1
5524,1307,1081,503,0
6949,1770,921,361,1
4802,1581,1280,507,1
5399,1538,914,504,0
6883,1746,1219,356,1
6260,1756,1034,385,1
7964,1698,943,404,0
3981,1765,1258,486,0
5769,1592,911,596,1
4103,1274,1146,517,0
7436,1564,938,368,0
4224,1642,1024,375,1
7142,1481,1081,419,0
6814,1385,1076,583,1
3411,1394,1204,475,0
4431,1217,908,438,1
3636,1512,1147,518,1
5716,1286,1291,465,0
3742,1409,1098,419,1
6037,1535,1093,491,1
7839,1640,1201,581,0
7811,1672,1258,484,1
5566,1646,1067,457,0
6051,1316,920,378,1
7395,1560,1181,366,0
7487,1522,929,477,1
4762,1537,1022,526,0
5689,1616,1215,477,1
5286,1359,1226,446,0
7981,1360,967,589,1
5414,1356,1017,375,0
6713,1690,1215,477,1
5107,1588,1164,432,0
5486,1752,931,516,1
5845,1621,1038,391,1
6379,1332,1206,510,0
3635,1358,991,406,0
5208,1346,1008,394,1
7890,1686,1015,395,1
7685,1655,1059,518,0
3922,1225,1292,523,1
6136,1548,1211,415,1
3791,1276,1282,408,1
7659,1228,1039,357,1
6350,1522,1128,364,1
5923,1452,1083,389,0
3660,1781,1267,459,0
6718,1485,1132,493,1
3717,1301,1073,521,1
4776,1587,1253,364,0
3503,1254,1030,387,1
3258,1800,1101,398,1
4811,1589,1002,471,0
6938,1353,1099,408,0
4299,1794,1130,399,0
5366,1387,1252,508,0
4422,1215,1206,454,0
5341,1500,1278,469,1
3971,1700,1252,352,0
3323,1379,1094,440,0
5511,1310,1297,446,1
5470,1651,1264,491,1
5658,1762,1298,447,0
5645,1301,931,519,1
6708,1572,1115,407,1
5315,1533,1104,537,0
3829,1387,1219,496,1
6630,1241,1231,504,1
7747,1248,1258,513,1
7249,1498,949,433,0
3178,1423,1132,526,1
4880,1695,1201,401,1
4661,1296,1182,542,1
4309,1601,1187,567,1
7418,1468,1237,477,0
4523,1481,908,350,0
3997,1330,1047,503,1
7554,1743,922,594,1
6340,1374,1279,549,0
5071,1491,990,445,1
5603,1377,1187,405,0
5234,1665,1186,599,0
4756,1540,988,387,1
3304,1267,971,517,1
5191,1307,1103,500,0
4708,1606,1298,470,1
3601,1300,991,563,1
7742,1286,960,388,0
4078,1578,949,572,1
5949,1417,993,495,0
3821,1280,1046,468,0
4631,1525,954,468,0
5388,1769,1181,579,0
4013,1794,1290,436,0
3144,1510,1156,363,0
3503,1358,901,439,0
4040,1648,1197,421,0
5661,1799,1064,566,0
6595,1366,951,364,1
7311,1422,1143,534,0
6452,1460,1038,350,0
3683,1731,1160,524,1
5043,1654,1298,560,1
7422,1293,944,478,1
5824,1636,922,589,1
4127,1692,1134,596,0
5757,1685,925,385,1
7511,1387,1000,460,0
4398,1740,935,353,0
6775,1316,1121,456,0
7917,1653,1209,410,0
4053,1320,939,383,1
3027,1560,982,375,1
5003,1563,1172,544,1
4525,1292,1300,416,0
7916,1546,1080,418,1
3762,1774,1057,420,0
7187,1436,1211,498,1
7544,1665,901,576,0
6078,1793,1133,534,1
6017,1529,924,462,1
7422,1579,901,508,1
6079,1302,1143,510,1
6919,1680,920,376,0
3375,1587,1001,381,1
6369,1218,940,542,1
6414,1525,1178,507,0
6474,1502,1233,472,1
3479,1349,926,595,0
6134,1578,1046,442,0
3311,1789,1274,460,0
4327,1482,1288,454,0
3024,1562,1045,351,0
7495,1320,1214,393,1
7837,1575,1052,362,1
3204,1427,901,381,0
4394,1728,1137,425,1
4598,1221,958,393,1
5389,1284,1078,465,0
5616,1299,1050,442,0
7733,1598,947,578,1
3368,1786,902,519,0
4520,1203,1230,382,1
4387,1520,933,527,0
5493,1377,1241,370,0
3233,1499,1268,390,0
4061,1365,1246,516,1
3330,1792,1063,533,1
7481,1681,1038,523,0
7782,1336,922,474,0
3927,1249,1297,511,1
6211,1279,1067,489,0
4859,1590,1124,384,0
3184,1416,1200,592,1
6631,1603,1075,483,1
3213,1211,1006,529,1
6929,1435,1094,566,1
6416,1573,1010,571,1
3533,1490,1210,485,1
3145,1631,960,488,0
7452,1206,1294,427,0
6500,1485,1191,450,1
4763,1358,1024,584,0
5617,1513,942,598,1
6418,1386,1178,411,0
5750,1461,919,450,0
3150,1611,1215,372,1
5058,1728,1146,427,0
5892,1704,1265,396,1
3674,1648,911,587,0
7554,1753,926,418,1
7910,1489,1229,422,0
6320,1219,929,575,1
4821,1712,1218,596,0
7609,1272,1009,539,1
7491,1590,1024,440,1
5567,1226,1049,352,0
3827,1427,1283,513,0
6465,1770,1269,451,0
3656,1415,1199,519,1
6060,1492,1207,551,0
3462,1673,913,446,1
7153,1270,1128,599,1
6999,1638,979,457,1
3363,1400,1138,416,0
3244,1504,1071,517,1
5275,1248,913,543,0
5801,1442,1008,515,1
5103,1751,1046,359,0
7628,1533,1195,534,0
7647,1672,1156,447,1
3285,1252,1284,550,0
5160,1379,1080,511,1
7477,1341,1041,584,1
3678,1322,917,426,0
7119,1502,1274,532,1
7635,1204,1125,390,1
4637,1252,1149,446,0
6046,1617,1215,458,1
4571,1411,1291,484,1
3367,1298,1081,514,0
3834,1319,1089,372,1
7063,1253,1173,385,0
5416,1595,913,562,0
6972,1721,1042,392,0
6255,1412,1036,594,1
5449,1750,1099,488,0
3026,1378,964,431,0
3683,1748,1088,413,1
5561,1252,999,394,1
3183,1699,1277,417,0
6151,1398,906,481,0
5823,1426,1088,458,1
6581,1432,1033,500,1
5149,1632,945,450,0
5262,1434,1287,381,1
6259,1576,1295,455,1
6777,1598,993,463,0
6191,1675,909,516,1
3334,1281,994,525,0
3101,1732,920,419,1
3274,1700,956,378,0
7765,1774,1296,546,1
4538,1761,928,367,0
6528,1467,987,503,0
3953,1573,955,406,0
5000,1733,1203,498,1
4633,1574,982,542,1
4800,1386,1117,553,0
4891,1554,1168,363,0
6066,1532,984,412,1
5102,1560,1189,589,1
5155,1351,1277,401,0
3284,1348,1265,414,0
6425,1619,1280,435,0
6448,1262,903,574,0
6359,1734,913,363,0
3986,1242,1043,386,0
7060,1739,1203,464,0
4769,1646,1295,497,1
6355,1618,913,507,0
4771,1484,1058,532,0
6321,1613,1161,511,1
7889,1376,1188,391,0
6499,1631,1292,433,1
7440,1468,953,428,1
6911,1475,1003,438,1
6844,1331,1077,391,1
3495,1711,1094,569,1
6905,1718,1185,359,1
7084,1614,1082,399,1
6843,1465,1170,554,0
4834,1724,1171,381,1
3247,1350,910,449,0
4265,1624,934,466,0
4425,1216,1118,590,0
4794,1584,1118,374,1
3509,1203,940,550,0
3844,1580,900,515,0
6039,1510,1128,392,0
6534,1439,901,357,0
4631,1384,1048,358,0
6809,1751,1051,357,1
3159,1698,924,510,1
6182,1688,1125,569,1
5612,1482,944,564,0
4710,1765,1079,378,0
5316,1672,955,498,0
4593,1266,1156,523,1
4687,1593,1167,576,0
3717,1213,1267,475,0
7991,1349,928,575,0
6981,1551,1043,452,0
4093,1543,1095,487,1
5089,1512,1170,447,0
5884,1241,1236,389,1
5082,1597,980,430,0
6558,1244,940,443,0
4766,1675,992,577,0
5550,1242,1192,378,0
7160,1562,1084,506,0
4443,1752,1237,588,0
3319,1259,993,359,1
4755,1455,1008,413,1
4310,1611,1261,508,0
6974,1713,1298,576,1
6035,1325,1143,367,1
6531,1367,1121,536,1
6181,1305,907,484,0
3718,1673,1166,510,1
6700,1421,1013,384,1
4751,1756,1167,562,0
3959,1693,1085,592,1
7535,1686,1284,434,0
4650,1594,1197,402,0
7388,1542,1034,436,0
6650,1631,977,541,0
7817,1701,945,578,0
5110,1528,1157,485,0
3164,1228,1156,476,0
6572,1437,1199,381,1
4658,1293,919,480,0
5728,1305,921,363,1
3691,1681,1188,473,1
4195,1717,1196,364,0
7913,1297,1217,596,1
5391,1445,1192,370,0
6501,1514,976,594,0
5997,1377,1046,494,1
6451,1542,1020,378,0
4519,1673,1154,443,0
7103,1269,1022,433,1
7237,1518,1227,356,1
6040,1532,1037,468,0
4647,1280,1108,376,0
7532,1760,1087,453,1
5323,1427,1153,489,0
3991,1688,981,434,1
7534,1207,1242,408,1
5853,1464,1086,365,1
7745,1577,1126,390,1
5107,1545,1045,372,0
7345,1794,929,368,1
5790,1272,929,544,0
6015,1308,1293,547,1
6200,1722,1016,505,1
5949,1220,1162,443,1
4404,1714,1129,407,0
4073,1219,1259,396,1
7199,1719,1009,392,0
6345,1765,1110,534,0
4036,1323,929,459,0
5853,1546,1058,457,1
3526,1274,1291,488,0
3525,1400,987,580,0
5472,1480,1093,572,0
6425,1554,1151,564,0
7281,1678,1190,440,0
6035,1560,1011,455,0
7282,1215,1075,507,1
6111,1769,1103,482,0
6925,1692,1009,532,0
7466,1579,980,422,0
3056,1693,1269,494,1
6388,1221,1298,542,0
6617,1691,1130,565,1
6048,1650,1235,472,1
7727,1235,978,384,1
3169,1707,1100,515,0
4632,1334,1040,365,0
4934,1540,1165,485,0
4145,1705,1185,462,1
7105,1702,1246,471,1
6216,1447,1095,510,0
7236,1228,924,481,0
5074,1366,1088,485,0
4544,1754,1148,585,1
6456,1718,1245,384,0
3482,1534,1279,590,1
7504,1673,1044,548,0
5121,1708,1080,424,0
5470,1271,1163,496,1
5897,1507,951,562,1
7453,1529,1078,558,1
6285,1732,979,444,1
3880,1726,1300,539,1
7673,1236,1269,456,1
5884,1209,900,532,1
4565,1549,937,501,0
6384,1737,1298,420,1
3249,1222,1077,538,1
4781,1523,999,397,0
5007,1682,1296,377,0
6551,1715,1041,461,0
6114,1718,1297,437,0
6748,1523,912,487,1
7918,1579,904,581,1
5929,1478,1186,450,0
3785,1695,1176,562,0
3692,1514,983,520,1
5005,1495,1264,418,0
4415,1611,1124,367,0
5134,1636,1067,369,1
6021,1340,920,441,0
4963,1645,1096,464,0
3220,1252,1206,475,0
7619,1740,1176,528,1
4038,1743,1251,508,0
7413,1309,986,450,0
6206,1664,1119,544,0
5643,1376,1101,422,0
7952,1684,1297,350,0
3676,1424,938,594,0
7119,1689,1264,584,0
5743,1386,920,398,0
3141,1451,969,460,0
4970,1718,1006,550,0
4144,1354,1121,352,1
7024,1632,1075,429,0
3656,1524,1042,408,0
5809,1426,978,350,1
5576,1378,956,594,1
4880,1410,910,549,1
4921,1288,1124,401,0
5471,1565,1009,396,0
7985,1753,911,442,1
7422,1250,905,542,1
3180,1573,1029,519,1
5741,1289,1297,571,1
5806,1491,954,594,1
3324,1309,1287,384,0
4302,1781,1110,453,0
5297,1792,1188,581,1
6807,1566,1242,406,1
7250,1226,1028,549,1
7099,1596,1077,455,0
3382,1317,1107,590,1
5320,1363,985,516,0
7183,1335,1152,361,0
3033,1451,1073,396,1
5298,1645,1043,373,1
5712,1352,1212,421,0
7306,1633,1110,491,1
3467,1453,1212,415,1
3544,1291,906,424,0
5469,1738,1199,548,0
5797,1700,1117,479,1
3516,1720,1159,530,1
4676,1214,1213,593,0
6891,1303,983,420,1
4197,1460,1082,547,1
4172,1410,1213,528,0
4941,1667,1247,462,0
6181,1405,1191,399,0
4713,1636,964,457,1
5656,1744,1037,495,0
3851,1763,1025,386,1
4604,1279,934,403,0
5537,1272,958,401,1
4381,1758,1230,420,0
3265,1484,1285,401,0
4255,1272,1067,420,0
3301,1229,1075,428,1
5040,1582,1210,455,0
3467,1489,1212,533,0
4158,1707,1126,426,1
4078,1378,1163,496,0
7166,1774,1110,404,0
5775,1579,1033,583,1
3829,1709,1105,457,0
4476,1276,998,362,1
4920,1426,1025,576,1
7662,1481,1015,352,0
6061,1602,1283,458,1
6078,1219,1037,592,1
6132,1710,938,465,0
3815,1272,1261,439,0
6773,1712,1220,406,1
4822,1521,1106,429,1
5759,1663,987,420,1
3945,1796,1297,481,1
6122,1595,1085,522,1
3138,1384,964,542,1
5804,1279,1104,596,1
7632,1647,1257,356,0
3656,1702,1152,380,0
4702,1306,1250,471,1
7238,1232,1223,525,0
3441,1291,1015,490,1
6949,1283,1229,575,1
7306,1655,939,354,0
3937,1696,1030,431,1
7163,1512,979,483,0
3745,1585,964,518,0
3562,1459,993,448,1
6306,1249,1019,585,0
6156,1238,1093,447,1
5459,1580,1137,415,0
4212,1489,1104,353,0
6997,1644,1199,419,1
4200,1593,1282,592,1
5652,1288,926,376,0
3309,1628,1248,544,0
6880,1426,1029,362,1
5200,1507,1123,467,0
3164,1363,1292,530,1
3577,1584,1031,553,1
5342,1218,990,416,0
4977,1701,969,409,0
5687,1248,1094,409,1
3464,1557,1037,359,0
7472,1557,1111,448,0
7845,1661,944,557,1
3727,1210,1085,442,0
4405,1662,1214,388,1
5754,1603,1057,554,0
4838,1781,1240,517,0
4751,1460,1100,444,0
3775,1210,1095,486,0
4502,1300,945,595,1
6147,1500,1083,555,1
4367,1332,944,550,1
6175,1408,1033,584,0
3543,1481,1211,495,1
4293,1800,1216,576,0
4498,1362,1112,586,1
4428,1365,1032,403,0
6504,1402,953,356,1
3711,1427,946,483,0
5894,1643,1192,358,0
4732,1393,1043,512,0
5178,1310,947,413,1
5296,1736,1274,430,0
4754,1200,1032,569,1
6966,1529,1211,597,0
5209,1331,1075,529,0
5577,1684,1023,574,0
6312,1233,1093,411,1
4628,1667,994,381,1
3551,1760,1242,496,0
3188,1633,1124,394,1
6843,1673,1182,483,1
4053,1258,1284,458,0
6007,1377,1105,443,0
5082,1252,1147,487,0
7629,1225,1114,600,1
4736,1609,1029,424,1
5191,1785,1043,562,0
5905,1775,1241,410,0
5448,1721,1227,400,1
3871,1775,1151,481,1
7716,1522,1241,523,0
5820,1407,1053,551,1
7749,1552,1096,499,0
3803,1707,923,550,0
4413,1712,909,595,1
4048,1229,1064,367,0
4994,1557,1018,501,1
4080,1328,1204,550,1
4020,1265,1223,577,0
3194,1602,1249,595,1
7767,1270,1134,487,0
6779,1323,1131,480,1
3987,1227,1161,371,1
5023,1704,992,451,0
6068,1381,1191,478,0
6190,1621,1197,485,0
5991,1700,1112,578,0
4109,1221,1085,534,0
5533,1372,1043,512,1
7831,1538,1036,461,0
3233,1296,1252,576,1
4863,1325,1290,550,1
6259,1612,1115,485,0
7916,1506,946,350,1
3768,1719,966,369,0
5331,1548,1037,550,1
3354,1402,1026,541,0
7690,1450,1126,472,1
6165,1355,1014,393,0
4236,1265,1202,542,0
7525,1714,950,362,1
4074,1703,900,525,0
6148,1731,1043,452,1
3002,1659,1034,367,1
4292,1590,1253,400,0
4862,1793,961,490,1
5164,1797,1155,384,1
7490,1493,1209,459,1
6312,1399,935,493,1
6127,1723,1084,549,0
3958,1305,1169,408,0
4471,1351,1022,577,0
4227,1368,1089,451,1
3372,1639,1096,470,1
5570,1497,933,563,0
3059,1265,1169,431,0
3712,1674,1186,579,0
5445,1290,911,537,1
4825,1591,1260,578,1
3603,1227,1189,440,1
4737,1580,1265,439,0
7541,1565,956,519,0
6643,1357,1057,532,0
7446,1782,1292,355,1
4869,1589,1247,439,1
4201,1564,1078,574,1
5508,1379,1254,458,0
5567,1602,1093,463,1
4715,1543,1071,365,1
3664,1228,940,582,0
7653,1268,1294,354,0
