Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford,ScholarshipGrades,SchGrAfford,Competence,SchGrComAfford,Rural,SchGrRuAfford,SchGrRuComAfford
Male,22,Azilal,30000,3000,Moyenne,12758,,,,,,,,
Female,18,Khouribga,30000,3000,TresBien,5440,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,19873,,,,,,,,
Male,20,Azilal,30000,3000,Passable,8074,,,,,,,,
Male,19,Azilal,30000,3000,Bien,11643,,,,,,,,
Male,25,Khenifra,30000,3000,TresBien,6362,,,,,,,,
Female,24,BeniMellal,30000,3000,Moyenne,16350,,,,,,,,
Female,19,Ouedzem,30000,3000,Passable,4335,,,,,,,,
Female,21,Azilal,30000,3000,Moyenne,4658,,,,,,,,
Female,24,Tadla,30000,3000,TresBien,19603,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Moyenne,8899,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,13338,,,,,,,,
Male,23,Rural,30000,3000,Moyenne,17122,,,,,,,,
Female,20,Khenifra,30000,3000,Bien,5385,,,,,,,,
Female,25,FqihBenSalah,30000,3000,TresBien,4230,,,,,,,,
Male,19,Rural,30000,3000,Passable,9411,,,,,,,,
Female,21,Khenifra,30000,3000,Bien,11187,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Passable,8857,,,,,,,,
Female,25,Khenifra,30000,3000,TresBien,9012,,,,,,,,
Female,18,Rural,30000,3000,Moyenne,9975,,,,,,,,
Male,21,Rural,30000,3000,Moyenne,4007,,,,,,,,
Female,23,Khouribga,30000,3000,Moyenne,4096,,,,,,,,
Female,18,Ouedzem,30000,3000,Passable,15766,,,,,,,,
Female,23,FqihBenSalah,30000,3000,TresBien,13796,,,,,,,,
Male,24,Ouedzem,30000,3000,Bien,13322,,,,,,,,
Male,25,FqihBenSalah,30000,3000,TresBien,5677,,,,,,,,
Male,21,Azilal,30000,3000,Moyenne,15378,,,,,,,,
Female,23,Khouribga,30000,3000,Passable,8721,,,,,,,,
Female,21,Khenifra,30000,3000,Bien,11217,,,,,,,,
Male,18,Ouedzem,30000,3000,Moyenne,9615,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Passable,3652,,,,,,,,
Male,19,Rural,30000,3000,TresBien,17174,,,,,,,,
Male,24,Tadla,30000,3000,Bien,12070,,,,,,,,
Male,18,Khenifra,30000,3000,Passable,14100,,,,,,,,
Female,22,FqihBenSalah,30000,3000,Passable,7939,,,,,,,,
Female,25,Tadla,30000,3000,Moyenne,11696,,,,,,,,
Male,19,Azilal,30000,3000,TresBien,6145,,,,,,,,
Female,19,Azilal,30000,3000,Passable,14145,,,,,,,,
Female,24,Tadla,30000,3000,Moyenne,12000,,,,,,,,
Male,18,Azilal,30000,3000,TresBien,17786,,,,,,,,
Female,20,Rural,30000,3000,TresBien,17579,,,,,,,,
Female,19,Ouedzem,30000,3000,Moyenne,17096,,,,,,,,
Female,20,Khenifra,30000,3000,Passable,17104,,,,,,,,
Female,18,Khouribga,30000,3000,TresBien,7912,,,,,,,,
Male,18,Tadla,30000,3000,Moyenne,10583,,,,,,,,
Female,22,Khenifra,30000,3000,TresBien,12307,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,16613,,,,,,,,
Female,20,FqihBenSalah,30000,3000,TresBien,12098,,,,,,,,
Male,25,Khenifra,30000,3000,Bien,11510,,,,,,,,
Female,23,FqihBenSalah,30000,3000,Moyenne,10897,,,,,,,,
Male,21,FqihBenSalah,30000,3000,TresBien,3732,,,,,,,,
Male,20,Tadla,30000,3000,Moyenne,6146,,,,,,,,
Male,18,Khouribga,30000,3000,TresBien,4348,,,,,,,,
Male,24,Tadla,30000,3000,Bien,17813,,,,,,,,
Female,20,Rural,30000,3000,Moyenne,10956,,,,,,,,
Male,23,BeniMellal,30000,3000,Passable,8315,,,,,,,,
Female,21,Ouedzem,30000,3000,Moyenne,3197,,,,,,,,
Male,21,FqihBenSalah,30000,3000,TresBien,10804,,,,,,,,
Female,24,Azilal,30000,3000,Moyenne,11230,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Passable,3136,,,,,,,,
Female,21,Rural,30000,3000,Passable,8603,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,10832,,,,,,,,
Female,24,Tadla,30000,3000,Moyenne,7772,,,,,,,,
Male,20,Tadla,30000,3000,Passable,16754,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Bien,13725,,,,,,,,
Male,18,Khenifra,30000,3000,Passable,11921,,,,,,,,
Male,25,Azilal,30000,3000,Bien,12438,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Moyenne,5974,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Moyenne,13716,,,,,,,,
Female,19,FqihBenSalah,30000,3000,Passable,14110,,,,,,,,
Female,18,Tadla,30000,3000,Bien,7617,,,,,,,,
Male,20,BeniMellal,30000,3000,Passable,5233,,,,,,,,
Female,21,BeniMellal,30000,3000,Moyenne,13669,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,3773,,,,,,,,
Female,21,Khenifra,30000,3000,Bien,12309,,,,,,,,
Female,23,Khenifra,30000,3000,TresBien,15749,,,,,,,,
Female,22,Tadla,30000,3000,Passable,19797,,,,,,,,
Male,25,Rural,30000,3000,Passable,12783,,,,,,,,
Female,22,Azilal,30000,3000,Bien,12840,,,,,,,,
Male,22,Azilal,30000,3000,Bien,19615,,,,,,,,
Female,22,Tadla,30000,3000,Bien,14582,,,,,,,,
Female,24,Ouedzem,30000,3000,Bien,9454,,,,,,,,
Female,23,Khouribga,30000,3000,Moyenne,8264,,,,,,,,
Male,21,BeniMellal,30000,3000,Moyenne,11282,,,,,,,,
Female,21,Rural,30000,3000,Passable,3134,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,12158,,,,,,,,
Female,22,Azilal,30000,3000,Passable,16850,,,,,,,,
Female,18,Ouedzem,30000,3000,TresBien,3918,,,,,,,,
Female,21,Khenifra,30000,3000,TresBien,13319,,,,,,,,
Female,20,Khenifra,30000,3000,TresBien,14466,,,,,,,,
Female,19,BeniMellal,30000,3000,Moyenne,3752,,,,,,,,
Female,25,Tadla,30000,3000,TresBien,19998,,,,,,,,
Female,24,Azilal,30000,3000,Bien,8747,,,,,,,,
Male,25,Tadla,30000,3000,Passable,16017,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Passable,19550,,,,,,,,
Male,22,BeniMellal,30000,3000,Bien,5221,,,,,,,,
Male,23,Rural,30000,3000,TresBien,9684,,,,,,,,
Male,24,Khenifra,30000,3000,TresBien,17611,,,,,,,,
Female,20,Khenifra,30000,3000,Bien,7835,,,,,,,,
Female,21,Rural,30000,3000,Bien,14629,,,,,,,,
Female,18,Azilal,30000,3000,Moyenne,12996,,,,,,,,
Female,19,Khouribga,30000,3000,Bien,6232,,,,,,,,
Male,20,Khouribga,30000,3000,TresBien,16192,,,,,,,,
Male,21,Khouribga,30000,3000,Moyenne,12943,,,,,,,,
Female,19,BeniMellal,30000,3000,Passable,12527,,,,,,,,
Female,22,Azilal,30000,3000,Moyenne,17690,,,,,,,,
Female,18,Tadla,30000,3000,Moyenne,15688,,,,,,,,
Male,23,Khouribga,30000,3000,TresBien,3187,,,,,,,,
Female,19,Khenifra,30000,3000,TresBien,11521,,,,,,,,
Male,25,Azilal,30000,3000,TresBien,18318,,,,,,,,
Female,24,Rural,30000,3000,TresBien,12096,,,,,,,,
Male,20,Khenifra,30000,3000,Bien,14552,,,,,,,,
Female,21,Khouribga,30000,3000,TresBien,8924,,,,,,,,
Male,24,Rural,30000,3000,Moyenne,15961,,,,,,,,
Male,22,BeniMellal,30000,3000,TresBien,9514,,,,,,,,
Male,19,Khenifra,30000,3000,Moyenne,18570,,,,,,,,
Male,25,Tadla,30000,3000,Passable,4271,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Passable,10323,,,,,,,,
Male,24,BeniMellal,30000,3000,Passable,4449,,,,,,,,
Female,20,Tadla,30000,3000,Moyenne,13611,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Passable,8047,,,,,,,,
Male,18,Tadla,30000,3000,Passable,3672,,,,,,,,
Female,24,BeniMellal,30000,3000,Moyenne,7662,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Passable,16515,,,,,,,,
Female,24,Tadla,30000,3000,Bien,19069,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Passable,6783,,,,,,,,
Female,20,BeniMellal,30000,3000,Moyenne,11256,,,,,,,,
Male,21,Azilal,30000,3000,Moyenne,18220,,,,,,,,
Male,19,Azilal,30000,3000,Moyenne,18854,,,,,,,,
Male,25,BeniMellal,30000,3000,TresBien,3390,,,,,,,,
Female,20,BeniMellal,30000,3000,TresBien,9591,,,,,,,,
Female,23,Khenifra,30000,3000,Moyenne,13986,,,,,,,,
Female,25,Ouedzem,30000,3000,Passable,6447,,,,,,,,
Male,25,Rural,30000,3000,Bien,4786,,,,,,,,
Male,23,Rural,30000,3000,TresBien,6584,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Bien,10039,,,,,,,,
Male,20,Tadla,30000,3000,TresBien,7366,,,,,,,,
Female,25,Azilal,30000,3000,Bien,17647,,,,,,,,
Male,18,FqihBenSalah,30000,3000,TresBien,13332,,,,,,,,
Male,18,BeniMellal,30000,3000,Moyenne,17270,,,,,,,,
Female,22,Khenifra,30000,3000,TresBien,15680,,,,,,,,
Male,24,BeniMellal,30000,3000,Passable,17076,,,,,,,,
Female,18,Khenifra,30000,3000,TresBien,14653,,,,,,,,
Female,19,Ouedzem,30000,3000,Bien,13007,,,,,,,,
Female,19,Azilal,30000,3000,TresBien,17707,,,,,,,,
Male,18,Khouribga,30000,3000,Moyenne,10461,,,,,,,,
Female,19,Rural,30000,3000,Passable,4019,,,,,,,,
Male,22,Khenifra,30000,3000,TresBien,12244,,,,,,,,
Male,18,Tadla,30000,3000,TresBien,9488,,,,,,,,
Male,23,FqihBenSalah,30000,3000,Bien,5003,,,,,,,,
Male,24,FqihBenSalah,30000,3000,TresBien,8887,,,,,,,,
Male,18,Ouedzem,30000,3000,TresBien,17293,,,,,,,,
Male,23,Tadla,30000,3000,Passable,8166,,,,,,,,
Male,21,Azilal,30000,3000,Passable,5627,,,,,,,,
Female,18,Khouribga,30000,3000,Bien,8812,,,,,,,,
Male,23,Tadla,30000,3000,TresBien,15494,,,,,,,,
Female,19,Rural,30000,3000,Bien,4864,,,,,,,,
Male,25,FqihBenSalah,30000,3000,Moyenne,12093,,,,,,,,
Female,24,Khenifra,30000,3000,Moyenne,11008,,,,,,,,
Female,21,Azilal,30000,3000,Passable,11091,,,,,,,,
Female,19,Ouedzem,30000,3000,TresBien,14017,,,,,,,,
Male,21,Azilal,30000,3000,Bien,12592,,,,,,,,
Female,18,Khenifra,30000,3000,TresBien,17348,,,,,,,,
Female,22,Khouribga,30000,3000,TresBien,8603,,,,,,,,
Male,22,Tadla,30000,3000,Passable,7760,,,,,,,,
Male,18,Khenifra,30000,3000,Moyenne,6424,,,,,,,,
Male,19,Azilal,30000,3000,Bien,14710,,,,,,,,
Female,20,Azilal,30000,3000,Bien,14262,,,,,,,,
Male,24,BeniMellal,30000,3000,Moyenne,19680,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,3102,,,,,,,,
Male,20,Azilal,30000,3000,Bien,7885,,,,,,,,
Female,22,Rural,30000,3000,Moyenne,10736,,,,,,,,
Female,25,FqihBenSalah,30000,3000,TresBien,16872,,,,,,,,
Male,25,Khenifra,30000,3000,Bien,11003,,,,,,,,
Female,22,Ouedzem,30000,3000,Moyenne,13745,,,,,,,,
Female,21,Tadla,30000,3000,TresBien,6461,,,,,,,,
Male,19,Khouribga,30000,3000,Moyenne,3217,,,,,,,,
Female,25,Khouribga,30000,3000,Moyenne,10420,,,,,,,,
Male,25,Rural,30000,3000,TresBien,3446,,,,,,,,
Female,24,BeniMellal,30000,3000,TresBien,15691,,,,,,,,
Female,19,BeniMellal,30000,3000,TresBien,19505,,,,,,,,
Female,20,Azilal,30000,3000,Moyenne,4525,,,,,,,,
Female,23,BeniMellal,30000,3000,TresBien,10476,,,,,,,,
Female,24,Khenifra,30000,3000,Bien,7321,,,,,,,,
Male,25,Tadla,30000,3000,Passable,9627,,,,,,,,
Male,18,Tadla,30000,3000,TresBien,14427,,,,,,,,
Female,25,Rural,30000,3000,Bien,5325,,,,,,,,
Female,21,Ouedzem,30000,3000,Bien,14274,,,,,,,,
Male,21,Azilal,30000,3000,Moyenne,13671,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Moyenne,19195,,,,,,,,
Male,23,Rural,30000,3000,TresBien,9226,,,,,,,,
Male,23,Rural,30000,3000,Passable,11139,,,,,,,,
Female,22,Rural,30000,3000,Passable,8091,,,,,,,,
Male,25,BeniMellal,30000,3000,Passable,13439,,,,,,,,
Female,18,Ouedzem,30000,3000,Passable,3706,,,,,,,,
Female,22,BeniMellal,30000,3000,Bien,5081,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Moyenne,17502,,,,,,,,
Male,23,Tadla,30000,3000,Moyenne,19305,,,,,,,,
Female,24,Khouribga,30000,3000,Moyenne,12453,,,,,,,,
Female,19,BeniMellal,30000,3000,TresBien,6557,,,,,,,,
Female,20,Rural,30000,3000,Moyenne,14050,,,,,,,,
Female,23,BeniMellal,30000,3000,Bien,12837,,,,,,,,
Male,18,BeniMellal,30000,3000,Passable,15382,,,,,,,,
Male,22,Khenifra,30000,3000,TresBien,14792,,,,,,,,
Male,19,Tadla,30000,3000,Bien,7873,,,,,,,,
Female,18,Tadla,30000,3000,TresBien,3100,,,,,,,,
Female,24,Rural,30000,3000,TresBien,11714,,,,,,,,
Female,23,Khenifra,30000,3000,Passable,19720,,,,,,,,
Male,20,Rural,30000,3000,Passable,14280,,,,,,,,
Female,21,Khouribga,30000,3000,Passable,15739,,,,,,,,
Male,24,Khenifra,30000,3000,Passable,12592,,,,,,,,
Male,25,Rural,30000,3000,Moyenne,7474,,,,,,,,
Female,20,Khouribga,30000,3000,Passable,18568,,,,,,,,
Male,23,Khouribga,30000,3000,Passable,11768,,,,,,,,
Male,19,BeniMellal,30000,3000,Passable,11519,,,,,,,,
Female,24,Khouribga,30000,3000,Bien,11923,,,,,,,,
Female,20,Rural,30000,3000,Passable,7923,,,,,,,,
Female,22,Rural,30000,3000,Passable,18734,,,,,,,,
Male,20,Azilal,30000,3000,Passable,18905,,,,,,,,
Female,24,Rural,30000,3000,Moyenne,8952,,,,,,,,
Female,25,Rural,30000,3000,TresBien,6714,,,,,,,,
Male,20,FqihBenSalah,30000,3000,Passable,12535,,,,,,,,
Female,18,Tadla,30000,3000,Bien,9577,,,,,,,,
Male,18,Rural,30000,3000,Passable,3695,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,7065,,,,,,,,
Female,21,BeniMellal,30000,3000,Bien,8931,,,,,,,,
Female,25,FqihBenSalah,30000,3000,Passable,14123,,,,,,,,
Female,22,Rural,30000,3000,Moyenne,4715,,,,,,,,
Male,18,Khenifra,30000,3000,Bien,12420,,,,,,,,
Male,24,Azilal,30000,3000,Passable,9550,,,,,,,,
Female,22,Azilal,30000,3000,Bien,11414,,,,,,,,
Male,24,Khouribga,30000,3000,Bien,14729,,,,,,,,
Female,21,Khouribga,30000,3000,Moyenne,19538,,,,,,,,
Female,23,FqihBenSalah,30000,3000,TresBien,19261,,,,,,,,
Male,18,Rural,30000,3000,TresBien,14123,,,,,,,,
Male,19,Khouribga,30000,3000,Moyenne,15556,,,,,,,,
Male,21,Tadla,30000,3000,Passable,16787,,,,,,,,
Male,25,Ouedzem,30000,3000,TresBien,15969,,,,,,,,
Female,19,Rural,30000,3000,Bien,14673,,,,,,,,
Female,24,Khouribga,30000,3000,TresBien,16914,,,,,,,,
Male,24,FqihBenSalah,30000,3000,TresBien,13558,,,,,,,,
Female,21,Khenifra,30000,3000,Moyenne,12658,,,,,,,,
Female,18,FqihBenSalah,30000,3000,Bien,13456,,,,,,,,
Female,21,Tadla,30000,3000,Bien,11186,,,,,,,,
Male,19,FqihBenSalah,30000,3000,TresBien,15494,,,,,,,,
Male,23,Ouedzem,30000,3000,Moyenne,4100,,,,,,,,
Male,22,Khouribga,30000,3000,Moyenne,6509,,,,,,,,
Male,24,Ouedzem,30000,3000,Bien,6645,,,,,,,,
Male,20,Ouedzem,30000,3000,Moyenne,7152,,,,,,,,
Female,18,Ouedzem,30000,3000,TresBien,12337,,,,,,,,
Female,20,Khouribga,30000,3000,TresBien,14760,,,,,,,,
Male,21,Rural,30000,3000,Moyenne,9193,,,,,,,,
Male,24,Rural,30000,3000,Moyenne,3398,,,,,,,,
Female,21,FqihBenSalah,30000,3000,Passable,12607,,,,,,,,
Male,19,Khenifra,30000,3000,Moyenne,8246,,,,,,,,
Male,25,Khenifra,30000,3000,Bien,9147,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,13129,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,6006,,,,,,,,
Male,25,Ouedzem,30000,3000,Moyenne,13495,,,,,,,,
Female,25,Khouribga,30000,3000,TresBien,7361,,,,,,,,
Male,21,Azilal,30000,3000,TresBien,19440,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Passable,9696,,,,,,,,
Male,23,Ouedzem,30000,3000,Moyenne,13506,,,,,,,,
Female,23,Rural,30000,3000,Passable,7850,,,,,,,,
Male,20,Tadla,30000,3000,TresBien,17510,,,,,,,,
Female,23,Tadla,30000,3000,Passable,14755,,,,,,,,
Female,20,FqihBenSalah,30000,3000,TresBien,7879,,,,,,,,
Female,21,Khenifra,30000,3000,Passable,7775,,,,,,,,
Male,24,Khouribga,30000,3000,TresBien,7902,,,,,,,,
Female,25,Ouedzem,30000,3000,TresBien,11393,,,,,,,,
Female,20,Khouribga,30000,3000,Moyenne,4540,,,,,,,,
Male,18,FqihBenSalah,30000,3000,Passable,6604,,,,,,,,
Female,22,Khenifra,30000,3000,Bien,3420,,,,,,,,
Male,23,Ouedzem,30000,3000,Bien,3608,,,,,,,,
Male,18,Tadla,30000,3000,Passable,15894,,,,,,,,
Male,23,Tadla,30000,3000,TresBien,12316,,,,,,,,
Female,22,BeniMellal,30000,3000,Moyenne,10974,,,,,,,,
Female,23,Ouedzem,30000,3000,Moyenne,15532,,,,,,,,
Male,19,Rural,30000,3000,Moyenne,12224,,,,,,,,
Male,21,Ouedzem,30000,3000,Bien,5951,,,,,,,,
Female,24,Khenifra,30000,3000,TresBien,5614,,,,,,,,
Female,23,BeniMellal,30000,3000,Bien,4143,,,,,,,,
Male,22,BeniMellal,30000,3000,TresBien,15389,,,,,,,,
Female,24,Khouribga,30000,3000,Bien,11697,,,,,,,,
Female,21,Rural,30000,3000,Bien,5143,,,,,,,,
Male,20,Khenifra,30000,3000,Bien,14121,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Moyenne,9576,,,,,,,,
Female,19,Tadla,30000,3000,Bien,13695,,,,,,,,
Female,21,Azilal,30000,3000,Passable,13762,,,,,,,,
Female,19,Ouedzem,30000,3000,Moyenne,5331,,,,,,,,
Male,19,Tadla,30000,3000,Passable,9548,,,,,,,,
Male,18,Khenifra,30000,3000,TresBien,10037,,,,,,,,
Male,25,Rural,30000,3000,TresBien,11267,,,,,,,,
Male,24,Tadla,30000,3000,Moyenne,14799,,,,,,,,
Male,23,Ouedzem,30000,3000,Moyenne,18143,,,,,,,,
Male,18,Khenifra,30000,3000,Bien,16188,,,,,,,,
Female,24,Tadla,30000,3000,Passable,11732,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,10677,,,,,,,,
Male,25,Khouribga,30000,3000,TresBien,14137,,,,,,,,
Male,19,Tadla,30000,3000,Passable,4155,,,,,,,,
Male,20,Tadla,30000,3000,Moyenne,8832,,,,,,,,
Female,25,Rural,30000,3000,Bien,3000,,,,,,,,
Female,25,BeniMellal,30000,3000,Moyenne,4151,,,,,,,,
Male,20,Tadla,30000,3000,Bien,17826,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Bien,11126,,,,,,,,
Male,19,Ouedzem,30000,3000,Moyenne,4026,,,,,,,,
Male,23,Azilal,30000,3000,Moyenne,18980,,,,,,,,
Male,19,Rural,30000,3000,Passable,12199,,,,,,,,
Female,24,Ouedzem,30000,3000,Passable,6430,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Passable,8893,,,,,,,,
Male,18,Rural,30000,3000,TresBien,9331,,,,,,,,
Male,24,FqihBenSalah,30000,3000,Moyenne,18036,,,,,,,,
Male,18,BeniMellal,30000,3000,Moyenne,6221,,,,,,,,
Male,19,Ouedzem,30000,3000,Moyenne,11978,,,,,,,,
Male,20,Ouedzem,30000,3000,Moyenne,8227,,,,,,,,
Male,20,Khouribga,30000,3000,Passable,19386,,,,,,,,
Female,23,Ouedzem,30000,3000,Passable,7493,,,,,,,,
Male,18,Ouedzem,30000,3000,Passable,13169,,,,,,,,
Male,21,FqihBenSalah,30000,3000,TresBien,19417,,,,,,,,
Male,20,Tadla,30000,3000,Bien,3375,,,,,,,,
Female,18,Azilal,30000,3000,Bien,9906,,,,,,,,
Male,18,Azilal,30000,3000,Passable,8719,,,,,,,,
Female,25,Rural,30000,3000,Passable,3844,,,,,,,,
Female,24,Khouribga,30000,3000,TresBien,17113,,,,,,,,
Female,24,Rural,30000,3000,Passable,11015,,,,,,,,
Male,18,Khouribga,30000,3000,TresBien,8844,,,,,,,,
Male,23,Khouribga,30000,3000,TresBien,4623,,,,,,,,
Male,22,FqihBenSalah,30000,3000,Moyenne,10650,,,,,,,,
Female,20,FqihBenSalah,30000,3000,Bien,4799,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Bien,15662,,,,,,,,
Female,18,Khouribga,30000,3000,TresBien,14490,,,,,,,,
Female,24,Khenifra,30000,3000,TresBien,19079,,,,,,,,
Female,24,BeniMellal,30000,3000,Passable,19408,,,,,,,,
Female,23,Khenifra,30000,3000,Passable,6583,,,,,,,,
Male,24,Tadla,30000,3000,Bien,8675,,,,,,,,
Female,25,Rural,30000,3000,Bien,9243,,,,,,,,
Female,25,Rural,30000,3000,Passable,18554,,,,,,,,
Female,23,Khenifra,30000,3000,Passable,19573,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,5062,,,,,,,,
Male,18,Khouribga,30000,3000,TresBien,12443,,,,,,,,
Female,22,Tadla,30000,3000,Moyenne,15581,,,,,,,,
Male,22,Khouribga,30000,3000,Bien,4174,,,,,,,,
Female,21,Azilal,30000,3000,Bien,10882,,,,,,,,
Male,20,Tadla,30000,3000,Bien,13871,,,,,,,,
Male,20,Khenifra,30000,3000,Bien,5632,,,,,,,,
Female,19,Khouribga,30000,3000,Bien,7284,,,,,,,,
Male,20,Khenifra,30000,3000,Moyenne,3105,,,,,,,,
Female,25,Azilal,30000,3000,TresBien,11871,,,,,,,,
Female,22,Khenifra,30000,3000,Bien,14621,,,,,,,,
Male,21,Rural,30000,3000,Moyenne,3639,,,,,,,,
Female,19,Azilal,30000,3000,TresBien,6929,,,,,,,,
Female,23,Khenifra,30000,3000,TresBien,4777,,,,,,,,
Male,25,Azilal,30000,3000,Bien,11284,,,,,,,,
Female,22,Tadla,30000,3000,TresBien,13684,,,,,,,,
Male,20,Khouribga,30000,3000,Moyenne,12535,,,,,,,,
Male,19,Azilal,30000,3000,Bien,5438,,,,,,,,
Male,20,BeniMellal,30000,3000,Bien,8411,,,,,,,,
Male,18,Azilal,30000,3000,Passable,11038,,,,,,,,
Female,23,Ouedzem,30000,3000,Bien,7592,,,,,,,,
Male,18,Tadla,30000,3000,Bien,17971,,,,,,,,
Male,18,Khenifra,30000,3000,TresBien,16247,,,,,,,,
Female,20,FqihBenSalah,30000,3000,TresBien,6658,,,,,,,,
Female,20,Khenifra,30000,3000,TresBien,12893,,,,,,,,
Male,19,Ouedzem,30000,3000,Bien,6894,,,,,,,,
Male,25,Khenifra,30000,3000,TresBien,6384,,,,,,,,
Male,25,Khenifra,30000,3000,Bien,9976,,,,,,,,
Male,19,BeniMellal,30000,3000,Bien,12250,,,,,,,,
Female,25,Rural,30000,3000,Bien,13523,,,,,,,,
Female,20,Ouedzem,30000,3000,Moyenne,14040,,,,,,,,
Male,25,Azilal,30000,3000,TresBien,3385,,,,,,,,
Female,21,Khenifra,30000,3000,Passable,16704,,,,,,,,
Female,20,Khenifra,30000,3000,Bien,9984,,,,,,,,
Male,25,Khouribga,30000,3000,Passable,7691,,,,,,,,
Male,18,Azilal,30000,3000,Moyenne,11631,,,,,,,,
Male,19,FqihBenSalah,30000,3000,Bien,8875,,,,,,,,
Female,25,Ouedzem,30000,3000,Moyenne,9166,,,,,,,,
Female,22,BeniMellal,30000,3000,Passable,18273,,,,,,,,
Male,21,Rural,30000,3000,TresBien,16802,,,,,,,,
Female,19,Khenifra,30000,3000,TresBien,11865,,,,,,,,
Female,21,Azilal,30000,3000,Passable,18232,,,,,,,,
Male,21,FqihBenSalah,30000,3000,Passable,5566,,,,,,,,
Male,24,Rural,30000,3000,TresBien,10135,,,,,,,,
Female,25,Tadla,30000,3000,Bien,13284,,,,,,,,
Female,25,Rural,30000,3000,TresBien,15180,,,,,,,,
Female,25,Ouedzem,30000,3000,Bien,18862,,,,,,,,
Male,18,Azilal,30000,3000,Moyenne,14636,,,,,,,,
Male,20,Khenifra,30000,3000,Passable,17803,,,,,,,,
Male,22,Ouedzem,30000,3000,Passable,3107,,,,,,,,
Female,24,FqihBenSalah,30000,3000,Bien,8572,,,,,,,,
Male,24,Rural,30000,3000,Bien,7819,,,,,,,,
Female,20,Azilal,30000,3000,TresBien,5924,,,,,,,,
Male,20,Azilal,30000,3000,Bien,7532,,,,,,,,
Male,21,Tadla,30000,3000,Moyenne,4553,,,,,,,,
Male,22,Khenifra,30000,3000,Passable,18206,,,,,,,,
Female,25,Khouribga,30000,3000,Passable,9976,,,,,,,,
Female,23,BeniMellal,30000,3000,Passable,11382,,,,,,,,
Male,18,BeniMellal,30000,3000,Bien,15471,,,,,,,,
Female,23,Azilal,30000,3000,Moyenne,10106,,,,,,,,
Male,18,FqihBenSalah,30000,3000,TresBien,4199,,,,,,,,
Female,24,Khenifra,30000,3000,TresBien,10556,,,,,,,,
Male,19,Azilal,30000,3000,Passable,3568,,,,,,,,
Male,19,Khouribga,30000,3000,Passable,15736,,,,,,,,
Female,25,Ouedzem,30000,3000,Passable,10230,,,,,,,,
Female,18,Khenifra,30000,3000,Bien,14363,,,,,,,,
Female,21,FqihBenSalah,30000,3000,TresBien,8706,,,,,,,,
Female,19,Ouedzem,30000,3000,Passable,15444,,,,,,,,
Female,22,Rural,30000,3000,Moyenne,18720,,,,,,,,
Female,21,Tadla,30000,3000,Passable,10338,,,,,,,,
Male,25,Khenifra,30000,3000,Passable,12629,,,,,,,,
Female,24,Azilal,30000,3000,TresBien,9481,,,,,,,,
Female,21,Tadla,30000,3000,Moyenne,8833,,,,,,,,
Male,21,Azilal,30000,3000,Bien,3556,,,,,,,,
Female,22,BeniMellal,30000,3000,TresBien,11514,,,,,,,,
Female,19,Khenifra,30000,3000,Passable,8316,,,,,,,,
Female,22,BeniMellal,30000,3000,Moyenne,15717,,,,,,,,
Female,18,Khouribga,30000,3000,Passable,9502,,,,,,,,
Male,24,Ouedzem,30000,3000,TresBien,9322,,,,,,,,
Male,24,Khouribga,30000,3000,Bien,11176,,,,,,,,
Female,19,Tadla,30000,3000,Passable,12784,,,,,,,,
Male,18,Khenifra,30000,3000,Bien,14052,,,,,,,,
Male,18,BeniMellal,30000,3000,TresBien,3512,,,,,,,,
Male,19,Azilal,30000,3000,Moyenne,9655,,,,,,,,
Female,24,BeniMellal,30000,3000,Passable,4059,,,,,,,,
