wage,rent,food,transport,AFFORD
8754,1403,1209,530,1
10240,1653,928,412,0
13404,1900,1144,358,0
14304,1426,829,557,1
14742,983,775,454,0
9474,1504,1476,315,1
8054,1037,1065,518,1
8490,1336,725,429,1
9638,1377,1327,469,0
10747,1828,1279,512,1
13426,1453,1203,366,1
13363,1707,1326,583,1
10429,1119,1253,539,1
13009,1654,769,544,1
8566,887,1231,584,1
11302,1835,1078,494,0
10999,1989,945,424,1
12220,841,659,490,1
11639,1075,954,565,1
13396,1180,1349,305,0
12008,861,750,432,0
11168,1952,1079,533,1
14671,1407,857,380,0
12116,1084,900,370,0
14232,1445,943,329,0
8876,1851,628,365,1
14897,1091,1329,583,1
11793,1194,1193,579,1
12491,1353,1249,453,1
8972,1653,738,476,1
9845,1587,874,464,0
14757,1289,714,560,1
9978,856,643,422,1
14291,1008,988,503,1
11515,1459,1121,436,0
12367,1903,1021,440,1
10063,1364,1225,460,0
10356,990,1117,577,0
10011,1175,1450,445,1
8935,1690,781,412,0
9180,1695,1452,435,1
11899,1454,1385,367,1
12350,936,677,555,0
11686,950,846,465,1
11561,892,774,587,0
9239,1466,1148,426,0
13979,1844,1340,435,1
11019,1770,927,409,0
8415,1806,1482,544,1
14087,1899,957,446,1
12490,1735,999,445,0
9091,1279,818,563,0
11260,1807,741,473,0
8137,1581,1155,580,0
14106,1104,665,504,0
14981,1847,849,417,0
8954,1922,997,457,1
14541,881,619,423,0
12821,1525,672,326,0
14741,1591,1200,315,0
8178,1287,922,412,1
12431,819,1288,480,0
14539,1914,1046,455,1
12991,802,978,528,0
10120,1512,825,487,0
13333,1146,1450,374,0
8317,1809,1051,399,0
14924,1493,701,490,0
13694,992,1380,526,0
10556,1665,1016,342,0
14603,1764,878,530,0
12480,1811,684,442,0
10693,1513,1374,344,1
8315,1926,1266,349,0
12947,1581,637,598,1
12202,1295,629,418,0
14981,1138,848,515,0
13432,1196,844,524,1
14979,1084,943,400,0
8999,1260,1123,408,1
14571,1227,1418,398,1
9636,1989,831,452,1
9761,880,1031,537,1
10435,1308,1422,378,0
10448,1360,664,425,1
14909,1884,642,349,0
8678,1034,1020,377,1
14185,1681,649,517,1
9244,923,1267,316,0
12358,1284,1407,438,1
11201,859,1259,354,0
14305,1930,937,543,1
12715,1389,1063,378,0
11297,1630,600,387,0
9937,1405,1010,563,1
10489,1280,783,567,0
8109,1675,1070,422,1
8631,1649,1163,362,1
9671,1177,854,584,0
11520,1597,956,440,0
11793,962,1239,328,1
13434,1024,1264,593,1
13258,1525,1250,437,0
12135,1178,1112,526,1
13542,1055,1084,367,0
14023,1384,679,418,0
9119,1104,1444,539,1
11608,1922,680,584,1
12508,1105,1437,369,0
14756,934,1004,512,0
11007,899,793,331,0
11385,1812,656,491,1
14276,1014,1440,460,0
10821,1653,1415,462,0
9491,1826,1340,454,0
10106,1757,702,521,1
11078,1612,1154,592,0
14056,1728,1425,554,1
11057,1473,663,571,0
8807,1896,1457,503,0
9558,1031,1353,454,1
11010,831,1485,571,1
8234,1002,921,512,1
12552,1041,1016,555,1
13258,1701,663,431,1
8979,1076,1150,599,0
13751,1041,1076,405,1
10424,1895,1156,376,1
13085,1729,1179,510,0
10275,875,1446,561,1
10400,1046,947,594,1
13210,1950,1036,409,1
11468,1933,1025,600,0
10522,1501,1388,465,0
12621,1028,722,598,1
12446,1792,600,484,1
9167,1316,820,374,1
13937,1617,843,363,0
9970,1742,762,434,1
10966,1888,1451,431,0
13301,1684,1244,368,1
9093,1570,1171,303,1
11712,1692,1098,334,1
9099,1796,1372,591,1
14876,1710,829,364,1
14592,1576,1306,564,1
13466,1601,1475,342,1
12366,1107,693,586,1
14809,1651,1125,376,1
8600,1834,1201,348,1
10586,931,1494,380,0
10362,999,1216,417,0
12719,1325,643,309,1
13331,1126,1008,369,1
13890,1797,800,416,1
13555,1496,1031,367,1
13320,1973,677,459,0
11143,880,1240,519,0
13324,965,673,408,1
13858,1406,677,465,1
12705,1909,1369,443,0
13478,873,893,389,1
12467,1062,1160,503,0
9024,1498,603,588,0
14231,1918,753,568,0
14305,886,618,469,0
14793,929,1215,573,0
8985,1046,1294,576,1
13731,1484,1198,354,1
12854,1711,759,471,1
12946,1422,1413,477,0
8691,1204,1329,385,1
10951,1681,1290,501,0
13618,1171,1031,309,0
14891,1975,955,533,1
9033,1976,1192,568,0
13965,1228,1452,343,0
9140,1864,781,544,1
11594,1658,1231,316,1
13366,1163,1106,489,1
9843,1250,896,383,0
9076,1935,1499,371,1
9709,1632,1412,434,0
12129,1340,1034,318,0
10241,1186,1210,436,0
12226,918,779,342,1
13043,1836,1289,390,0
13004,862,808,373,0
14163,1768,1372,440,0
8552,1511,851,475,0
14769,1719,981,377,1
13226,1849,1407,446,1
14792,1548,1248,379,1
9877,1409,660,460,0
8143,1699,796,489,0
14160,1471,1103,577,1
13861,1092,620,526,0
11083,1115,1226,384,1
13257,1194,1452,369,0
12644,1752,1492,551,0
14744,1367,606,306,1
9268,1671,1042,412,1
9624,1675,1063,321,0
14139,883,787,567,1
13904,1607,1191,509,0
9598,1624,752,567,1
14070,1265,639,465,1
12428,1944,939,549,0
11031,1462,1322,577,0
8779,1998,1500,593,1
8043,1823,843,484,1
8200,1151,1084,519,0
12270,908,1096,520,1
8893,1469,1397,384,0
13136,1838,1185,497,0
8766,1676,1384,596,1
8248,1307,1125,561,0
8995,1558,1205,435,0
14596,1106,696,450,1
14343,1553,1397,387,0
9841,1073,1335,444,0
8876,1416,633,574,0
10508,1998,893,590,1
10195,1743,1195,511,0
12014,1804,1061,455,1
12206,1798,1188,478,1
9800,955,808,524,0
11271,1629,1142,451,0
12861,1234,639,329,0
10888,870,1313,372,0
11450,1111,720,385,1
10399,1893,1012,467,0
8657,1402,1446,551,1
12977,1881,1215,415,0
12181,1146,1185,489,0
9284,1492,919,571,1
11583,1483,761,417,0
10803,1747,992,504,1
12991,1505,886,316,0
14693,1943,1430,436,1
11150,1615,1141,329,1
8091,1560,1375,586,0
12342,1051,1451,533,0
12429,865,613,597,1
12689,855,1482,478,0
9306,1076,1025,538,0
12491,1933,1020,554,1
10244,1597,774,493,1
10436,957,1108,425,1
9858,1720,887,512,1
9931,1213,1477,554,0
13933,1869,860,558,0
13135,1257,881,396,1
10552,1263,617,552,1
13440,1528,903,539,0
8209,843,1075,599,1
13632,1890,1209,428,0
12104,1379,1212,377,0
12483,878,675,520,0
9421,860,1000,534,1
14980,1149,1287,389,1
11153,1303,686,555,1
9909,851,1239,427,1
8518,964,821,490,0
11087,1473,1351,447,0
14967,1219,1226,342,0
8042,1682,1264,471,1
13556,1920,1218,309,1
11237,1501,785,448,0
11642,807,853,545,0
10670,1890,943,344,0
8054,1882,1253,320,1
13284,1431,1155,405,0
9041,1117,903,561,1
9599,1611,1029,407,0
11206,1137,600,385,0
8255,969,1073,489,0
13969,1152,1282,355,1
12435,865,1486,526,0
9377,1487,1310,358,1
11073,1471,1283,479,1
11435,1234,1340,376,0
12429,1020,809,587,0
12124,820,760,383,1
14652,1685,628,523,0
10860,1067,773,553,1
10964,1368,643,360,1
10692,1231,950,500,0
10827,1719,957,486,0
9674,1408,1195,377,0
8157,1114,1177,574,1
14367,1316,638,342,0
10217,847,1217,580,1
10006,1480,1476,393,1
9421,1007,614,503,1
14618,1335,1344,305,0
12117,1981,1459,512,1
13265,1488,1469,404,0
12083,1574,1282,529,1
9198,885,1380,555,1
9004,1217,1012,339,0
12386,1643,1112,494,0
9338,914,1460,473,1
12798,1873,1408,579,0
11467,1595,1155,356,0
8832,895,919,520,0
11862,979,671,541,0
9655,1249,1174,345,1
8344,1705,1177,318,0
9352,868,994,369,1
13952,1924,1228,520,0
9382,812,1335,425,0
12760,1215,814,410,1
8144,1814,887,349,1
12351,1139,1160,465,1
10633,1888,1083,580,1
14472,1415,977,310,1
12171,867,812,546,1
9861,1292,1232,546,0
8938,1760,644,515,1
12922,1968,881,572,1
12139,954,1465,307,1
11943,1199,1458,417,0
10749,1630,1009,433,1
12136,1109,938,332,0
8158,1694,1153,390,0
10017,1512,787,495,1
8312,1788,1493,373,0
14946,1041,900,385,1
11440,1045,920,311,0
14695,1861,923,451,1
9417,1995,856,410,0
13794,1829,828,508,0
12314,1216,781,357,1
13110,1701,974,470,1
10353,1821,1192,571,0
14832,1857,846,495,1
13473,1185,685,457,0
13431,1777,661,570,1
11693,982,903,348,1
14738,1651,987,459,0
10258,1178,752,513,0
14224,1757,1031,390,0
8403,1976,925,427,1
13335,880,1208,527,0
12048,1221,1207,399,0
9972,1919,608,308,1
10175,1737,1002,464,1
10994,1504,932,450,1
12864,908,1274,411,0
10715,1502,1347,447,0
8985,1320,1283,531,1
10643,889,829,312,0
10561,1783,1076,537,1
13160,1612,1079,588,1
14836,1382,1089,564,0
12475,1161,938,592,1
10638,1758,725,442,0
10511,1721,1144,387,0
14751,1563,706,334,0
8908,1168,1190,396,0
10884,888,1434,475,1
11568,1966,729,495,1
13747,996,694,530,1
8391,1693,1045,436,1
10081,910,1040,461,1
11484,1317,1283,510,1
13258,1562,1228,300,0
9025,1952,1067,498,0
14067,1231,856,400,0
10101,1898,1263,353,0
8014,1307,1222,453,1
11125,1183,1241,351,1
12570,1926,1452,459,1
12964,1422,1259,391,1
14140,1299,760,368,0
12267,1317,716,462,0
13343,1099,778,399,1
9093,1893,1001,561,1
9739,1749,744,566,0
10638,1324,635,322,1
8181,887,1428,513,1
11407,1666,1313,576,0
12744,1159,1250,596,1
11776,1899,1050,545,1
10435,1553,1373,540,0
10291,1153,973,389,1
11829,1656,1256,456,1
10556,1587,1466,304,0
10418,984,1066,600,0
12214,1456,670,558,1
11974,1048,719,301,0
14070,883,1206,367,1
8050,1953,1416,600,1
11765,906,912,552,1
12453,1015,1067,441,1
8946,1364,690,452,1
9800,1551,776,423,0
13512,1591,933,354,0
11773,1400,650,432,0
12107,1262,1278,522,0
8773,1545,1066,476,1
13425,807,774,300,0
11155,1676,1479,429,0
14708,1052,1055,492,0
13068,1529,1011,453,1
10926,1870,1436,597,0
9192,1648,1425,552,1
8203,1269,930,341,1
11972,1180,795,503,0
8144,1733,1160,589,0
10756,1496,734,502,0
9893,1610,1176,422,1
14632,1899,1222,530,1
14176,1850,1017,424,0
11142,1204,645,304,0
10779,1092,904,415,0
10025,1991,896,337,1
9293,1233,803,362,0
10250,1919,1318,535,1
12938,1622,1234,540,0
8977,1171,1348,584,1
8943,1311,999,441,1
10035,1393,1382,364,0
14089,1028,1327,576,0
11365,1628,1056,345,1
9245,1086,1457,531,1
12726,1554,1378,367,0
11798,1467,1397,559,0
11835,1620,639,598,1
12813,1108,1203,556,1
10535,1660,1011,568,0
14171,1077,785,452,0
13467,866,880,535,1
12294,956,1018,413,0
10435,2000,809,372,1
13621,1366,777,478,1
11908,1548,668,589,0
14197,1017,852,487,0
10750,1655,686,580,0
10033,1152,1349,469,0
12692,1728,1456,326,0
12254,1732,1070,311,1
14227,920,819,579,1
12427,1203,1324,539,0
13640,1309,880,353,1
9799,1576,753,385,1
13200,1441,1071,597,1
12350,1069,1101,593,1
11500,1003,977,517,0
12513,1588,1092,323,0
14209,1808,645,538,0
11519,1024,1031,347,1
9078,1440,1361,478,0
8336,1435,677,597,1
9549,1896,797,301,1
8645,1490,937,535,1
9012,1411,1309,467,1
9977,1300,1410,551,0
9009,1073,958,362,1
11058,920,1426,508,0
10365,1686,1067,494,0
13833,1107,1169,470,1
14524,1795,1139,529,0
10539,1960,1203,503,0
13116,1533,816,420,0
11562,1466,867,391,0
14654,1181,1104,594,1
8385,1329,1212,371,0
14532,1422,792,394,1
12017,1205,1103,310,1
14141,1220,1254,385,0
12076,853,735,586,1
9895,1910,1458,525,0
14099,1289,864,321,1
8039,858,1378,564,0
11587,1890,991,406,0
8404,921,859,368,1
14370,1562,953,300,1
13733,1249,1286,316,0
11337,1248,1471,551,0
9493,1623,704,437,1
10186,1392,1451,437,1
11272,1722,834,577,0
12003,1618,1089,417,0
9970,1720,1268,492,0
8828,1699,1159,414,0
10436,1197,641,453,1
12082,1385,1061,465,0
14120,1050,1442,527,0
14340,1370,1080,398,0
10701,1602,670,494,1
10947,1106,1154,381,1
10747,1618,1026,477,0
11165,1823,864,597,0
14421,1132,1252,322,0
8839,1036,702,531,1
10471,972,1292,567,0
11940,951,853,440,0
11349,1468,777,430,0
8623,1262,1301,469,0
10025,1922,1327,331,1
9274,1568,604,457,0
13445,1745,1486,350,1
11924,1941,823,335,0
12994,1787,1382,366,1
9849,1698,1479,358,1
12535,1354,678,391,1
13974,1741,685,536,1
11224,1192,1156,497,1
12697,1944,1381,530,0
14069,879,1321,366,0
13483,1297,696,420,1
11799,1126,866,313,1
11601,1645,641,360,0
12614,1313,1476,508,0
9944,944,1129,594,1
13143,1929,908,490,1
10669,1946,615,464,0
10193,1620,1177,350,1
14874,1211,667,488,0
11170,1454,853,384,0
13001,1290,1281,497,0
10417,819,1345,451,1
11111,1822,685,303,0
13826,1849,783,465,0
14196,1216,918,306,0
11488,1846,705,302,1
11470,1361,1135,315,0
9537,1538,1011,458,1
14570,1444,730,524,0
8458,1944,965,519,1
11555,1032,1117,441,1
13337,1372,680,549,1
13866,1111,650,425,0
13860,1189,1438,516,0
12940,851,945,387,0
14000,1867,720,561,1
14879,1802,1070,577,0
14651,1004,1090,440,1
9889,1282,1169,536,1
10072,907,672,540,1
8148,1325,710,475,1
12746,1511,1154,321,1
14576,1613,1395,532,1
9220,1909,1263,395,1
11453,1859,755,421,0
14670,1380,995,558,0
8252,1121,874,353,1
10772,921,1301,479,1
9781,1389,848,334,1
9142,1696,905,413,0
12184,954,924,523,1
12405,1182,609,528,0
9575,1522,1490,311,0
14961,1493,1161,576,1
11892,1034,613,378,1
11536,1351,827,584,1
12458,1515,612,467,1
11993,1707,1036,427,1
9473,1227,918,578,1
12672,1122,1182,311,0
10141,1589,1299,583,1
11965,1853,1062,350,1
9275,1248,1106,399,1
8923,1105,1451,544,0
12858,1726,1019,566,0
14978,1830,921,439,1
8839,940,1026,568,0
14323,1040,1112,318,1
8541,1870,1471,456,0
14729,1150,806,375,0
10378,1729,677,376,1
12809,1732,1242,564,1
11015,1951,1234,381,1
9733,1573,1112,391,0
14598,2000,948,497,1
13767,1328,945,424,1
12691,1569,1496,372,1
13480,1209,829,520,1
10717,1062,813,447,0
14261,1846,976,459,1
12827,1349,928,499,0
10682,1633,1250,443,1
13493,1671,964,568,0
10016,1003,1153,591,0
13255,1841,1182,538,1
9580,1679,1248,440,1
12010,1048,1081,574,0
11653,1027,922,384,1
14876,946,896,418,0
9263,1495,674,353,0
12920,1350,678,410,0
8123,938,1090,463,0
8326,1764,1426,460,1
12069,873,1274,345,0
10645,974,1200,334,0
10027,817,1022,406,1
12829,1018,1254,508,0
14877,1044,940,440,0
9734,1824,1104,548,0
12831,1144,1492,588,0
9174,1323,1379,422,1
9283,1895,847,493,1
14217,1126,1074,496,1
8765,1159,946,419,1
11086,1067,1360,304,0
10386,951,977,354,0
10323,1009,1493,550,0
8412,1542,644,564,0
9807,900,1151,301,0
10170,925,1335,559,1
9496,844,1107,424,1
11496,845,828,481,0
10841,1524,830,452,0
11193,1479,1061,444,1
8458,1747,1052,555,1
11694,1661,786,350,0
12410,909,1500,454,0
13911,1625,1360,539,0
14593,1938,649,420,0
12163,1130,1105,429,1
14095,1251,1423,474,1
9007,1255,652,379,0
8470,1800,1085,577,1
12678,913,869,437,1
8999,1513,1311,395,1
10347,1894,1144,336,1
10533,1107,1033,339,0
10156,929,1207,397,1
12262,1119,1002,448,0
10019,1467,972,350,0
13484,1064,1221,361,0
13556,1052,1326,456,1
10680,1076,905,568,0
9571,1669,841,497,1
11751,1929,718,463,0
12653,938,1133,453,0
11288,872,1360,336,1
8895,826,959,416,1
13780,1630,814,388,0
8825,1931,1451,328,0
13633,1843,701,443,0
9147,1786,869,330,0
10747,1828,1307,407,0
14986,1948,726,488,1
10446,1063,797,584,0
9285,891,926,461,0
10573,1615,874,396,0
10529,1647,863,577,0
10404,837,1170,485,1
14814,1216,1162,421,0
8295,906,1241,460,0
8313,1873,1030,316,1
9818,1667,1331,506,1
11855,1516,788,541,0
14857,1580,1275,324,0
10827,1956,1422,368,0
8535,1824,1365,571,0
11075,1992,1229,373,1
8098,926,778,495,1
13223,1335,644,449,0
13832,1837,689,571,0
13401,897,980,373,1
13925,1728,906,554,1
8016,1408,685,537,0
12455,1782,748,412,1
10375,1542,1155,378,1
10784,1086,1277,569,1
10998,1437,821,512,1
14563,1592,1470,454,1
14372,1713,899,578,0
10887,1550,1008,504,1
13163,1867,985,302,1
10133,1207,851,433,0
9418,888,1310,369,0
10950,1105,782,380,1
11626,1053,652,503,1
11507,1448,1167,304,0
9879,1588,1260,493,0
14148,1617,1449,540,0
13227,1990,1313,569,1
12507,1443,1102,564,0
9143,1443,676,373,0
9958,867,1078,342,0
10553,1266,1154,578,1
9088,1720,1052,527,0
8057,1908,768,506,0
12922,1605,792,547,0
11850,1149,1294,507,0
11335,875,1183,350,0
8503,1271,1429,412,1
12393,1220,831,600,0
10714,1441,1113,412,0
14586,1477,650,404,0
11273,1079,825,583,0
14017,996,703,460,0
13119,1921,1244,355,0
11793,1769,1137,323,0
12096,1993,1151,556,0
13903,1112,1305,599,0
13325,1350,1043,577,0
11444,1946,763,480,1
9611,1333,1057,594,0
11043,977,1023,329,1
13512,1062,1310,384,0
12936,1737,870,373,0
10102,1253,1108,471,0
14827,1283,1497,499,0
14784,860,733,315,0
14061,1482,1178,378,0
14907,819,914,591,0
10299,1661,782,329,1
12517,1106,1271,463,1
10476,1336,657,462,1
14858,1688,1176,506,0
10417,1172,919,377,0
14354,1669,1149,355,1
12116,851,637,583,1
10084,1542,1417,519,0
12027,1783,624,387,1
9562,1570,1269,328,0
14221,1199,1447,484,1
11457,1449,698,526,0
13233,1822,820,503,0
14826,1648,862,382,0
8704,1723,1268,338,1
9110,1956,1451,476,1
14482,890,1390,474,1
13542,1705,730,384,1
11912,1658,1235,562,0
10536,1003,1201,369,0
13824,1721,899,311,1
11762,1608,929,496,0
14192,1355,1168,372,0
8451,1334,1086,487,1
11375,1514,1042,504,1
9870,1273,655,408,1
8278,1834,1497,597,1
8355,1751,1302,449,0
10030,1167,927,444,0
13490,1435,1042,530,0
9882,1957,1412,372,1
12665,1506,927,474,1
14799,1821,979,480,1
14096,1097,918,518,0
14094,935,929,562,0
9948,1708,1143,523,0
10000,1744,1252,409,0
12924,1944,640,483,1
13529,1905,969,414,0
10066,1061,659,552,1
10714,1237,1203,590,0
14301,1201,1048,372,0
13285,1278,789,300,0
9842,1554,1240,301,1
13813,1634,1024,372,0
14957,1484,1047,342,1
12722,1228,1053,415,1
9049,1286,1447,427,0
8136,1905,1235,521,1
14633,981,713,461,0
14554,1845,968,305,0
11401,1412,964,415,0
8821,899,1258,564,0
8650,1671,1489,526,1
12894,1388,1296,357,0
13782,1053,759,513,1
8459,932,1308,544,0
13128,1452,1084,447,1
10963,1915,611,582,1
13185,999,874,348,1
14371,1670,1121,361,1
10721,935,719,513,1
8036,1594,1441,536,1
8757,1927,1206,509,0
8767,1348,1206,344,0
12055,1566,659,455,0
10949,1802,1090,386,1
8409,1387,1457,543,0
13262,1494,1301,354,1
9111,1402,1048,394,0
9609,1988,1006,375,1
11525,1377,1097,488,1
13918,1484,733,434,1
13890,1953,1232,576,0
14446,1527,1441,412,1
13298,1472,1180,432,0
13301,1771,640,379,1
12503,1170,790,326,1
11644,1104,794,327,0
8176,1093,661,339,1
10046,1990,1010,569,0
10960,1748,1376,354,0
9429,1056,1370,456,1
11742,1035,901,501,0
10787,847,961,519,0
10891,1035,811,320,1
14799,1131,858,588,0
9498,1452,808,332,0
11291,1870,1240,429,0
12802,833,1251,353,0
14384,1614,1141,361,1
8614,1768,900,364,0
12718,1743,701,567,0
11442,1196,948,573,1
13470,1604,650,596,1
9478,1045,912,549,0
13229,1648,635,375,0
8942,1841,1319,380,1
9739,1765,744,435,0
10858,1625,1065,408,1
8294,1804,1334,392,1
11130,821,1443,381,1
9701,1128,967,361,1
8192,1506,880,536,0
10083,1136,1461,385,0
13195,1171,1019,338,1
8623,1528,994,464,1
8744,1701,1203,558,0
11897,1894,624,469,1
10523,1469,760,309,1
10495,816,1468,353,0
9347,1278,1180,307,0
13441,929,1156,410,1
8266,1886,1431,310,1
9498,1182,1377,321,0
13142,1157,804,345,1
9318,1809,1253,313,0
10567,1044,643,486,0
10794,1922,685,572,1
9421,1611,608,419,1
9118,907,884,453,1
10351,1225,1329,409,1
13292,1435,1276,327,0
14391,1757,1015,340,1
9821,1800,1280,507,1
14498,1124,1081,399,0
9580,1228,1036,475,1
11460,1671,740,571,1
9962,1911,861,562,0
14901,1383,1218,552,0
9404,1803,649,427,0
11112,1657,658,310,1
11171,1256,1199,485,1
9080,1340,854,367,0
14256,895,842,474,1
10459,878,909,571,1
8507,1358,917,398,1
10018,1010,1240,599,0
11287,1570,1010,474,0
12666,821,1469,380,1
9594,1798,868,546,1
8112,1177,1286,401,1
13220,1383,624,526,0
9676,1031,1004,466,1
10497,1518,732,395,1
8493,1251,1076,481,1
8301,1577,904,464,1
9460,1722,827,409,1
9193,1885,1082,445,1
12094,1695,934,400,0
8744,954,1365,465,0
9843,1702,1042,592,0
8046,1003,1187,544,0
10984,1186,1337,384,0
9101,1250,769,435,1
13283,1670,1048,394,1
10751,1962,768,483,1
8552,1832,1213,353,0
9071,1112,1212,314,1
13782,1601,1086,312,1
13981,1977,1462,390,0
11328,901,1001,463,0
10206,1453,713,543,0
14122,1830,925,410,1
9764,945,660,445,1
13201,1119,615,464,0
11309,1546,892,506,1
9596,1396,945,480,1
8697,1663,647,517,1
8379,1978,605,338,0
10116,1827,1323,443,0
12989,1669,1055,440,0
9920,952,703,396,1
8360,1424,993,450,1
10578,1205,717,430,1
9748,1867,950,320,1
12659,1803,1074,366,0
10269,1538,852,370,0
9101,1746,1485,511,0
13460,905,1477,527,0
13324,837,833,471,0
12438,1274,1183,570,0
13711,1676,1186,528,1
10405,866,823,303,1
9849,972,901,458,0
11879,968,1032,535,0
13073,930,903,326,1
8159,1370,1076,513,1
12404,1549,1199,323,1
12448,933,1185,358,1
8061,1075,1079,513,1
11486,1239,1163,466,0
14879,1581,1476,310,1
14798,1096,996,370,0
12438,1689,885,312,1
13904,1403,829,463,0
10075,1566,818,446,0
14732,1001,815,465,0
9425,1679,1149,490,0
13865,1825,1000,416,0
9079,1185,1336,416,1
14923,1667,1366,554,1
11025,1673,1107,573,1
9529,1301,841,442,1
11274,1479,1113,596,1
9596,1894,1381,464,1
11548,973,820,570,0
10104,1202,1071,541,0
8822,1077,724,491,0
13772,962,980,354,0
9474,1874,963,479,0
8392,1482,962,469,1
8596,1184,1185,506,1
14450,1690,1330,332,1
8253,922,915,342,1
11568,1137,699,523,1
13961,1684,609,530,1
12977,1160,1182,382,0
12405,1080,747,474,0
9745,1453,1458,326,1
11242,1239,1404,490,1
14552,1680,1301,553,1
9101,870,614,357,0
14509,1274,1122,494,1
9330,859,1499,569,0
12396,1775,1480,599,0
10239,986,788,591,1
13182,999,873,443,0
14599,1239,1297,319,1
12757,1141,1445,306,1
9487,1418,1437,344,1
11983,1961,714,574,0
8824,1446,1322,458,0
9386,959,1106,307,0
10551,1977,695,587,0
9649,1810,1227,526,0
12104,1982,778,540,1
10503,1327,912,542,1
8363,1241,1105,350,0
8424,1683,1086,398,1
14853,1776,807,445,1
13839,1292,1201,461,0
13108,1354,1473,441,1
14965,1875,1111,421,1
12854,1296,1196,335,0
10935,1047,654,365,0
10140,1466,776,312,0
13848,1630,826,473,0
10247,1572,809,332,1
11463,981,1238,413,1
13438,1524,1281,399,0
11366,1976,1005,383,1
14962,866,1253,409,0
11979,1220,1404,449,1
10331,1925,706,464,1
9616,1951,666,600,1
8301,1107,880,444,0
10346,1787,933,331,0
12148,1242,877,425,0
11587,1227,1348,476,1
10057,1822,1215,505,1
8221,1667,1328,482,1
10658,942,1131,342,0
10373,1944,644,582,0
11217,824,968,466,0
8888,1556,891,348,1
10605,872,687,303,0
12271,1550,713,525,1
12858,1630,990,417,0
12816,1160,1377,301,1
13653,1304,1127,437,1
14691,970,669,585,0
14794,946,1283,598,0
8654,1372,1445,417,1
14548,1115,858,581,1
13442,1207,773,314,1
9073,1534,910,443,0
14607,1345,1209,379,1
9152,1985,984,569,1
11426,1740,704,476,1
8000,1871,1241,493,0
8097,1892,1179,342,1
8788,958,710,593,0
9016,1528,1209,588,0
12923,1069,724,518,1
11894,1290,698,580,1
13777,1543,1433,537,1
12692,1931,1049,428,0
12437,890,904,575,0
10341,1836,1443,486,1
14968,976,1052,318,0
14395,962,1421,514,0
10346,940,1391,472,0
13499,1110,686,479,1
9231,1336,916,361,0
14864,1386,1193,369,0
9214,1604,1472,311,1
10552,1581,1250,339,0
10024,1449,673,328,0
14728,862,1158,464,0
11285,1937,1313,302,0
11659,1477,989,460,0
9450,1842,646,470,1
13979,975,1221,401,1
8108,808,885,469,1
11633,823,1076,597,1
13938,1081,1346,408,0
10397,1798,1021,524,0
13663,847,617,515,0
12018,1869,641,403,0
13060,1484,1363,475,0
9682,1449,852,393,1
14370,1039,1171,541,1
8541,1359,1365,321,0
9656,1326,1370,566,1
9108,1217,1315,551,1
10491,1058,1132,326,0
9036,1162,1272,595,1
10683,890,1074,531,1
14620,958,1065,504,0
12658,1218,1463,441,1
12305,1141,1284,334,0
14563,1785,814,307,0
14751,896,1000,572,0
12949,1963,1300,324,0
9747,1477,1325,485,1
9151,1600,877,440,1
9638,1368,1496,593,1
11745,860,1042,384,0
14124,1769,948,549,0
10556,1794,1266,385,1
13279,847,1081,517,1
12129,1786,1137,587,0
14533,1478,1022,363,1
11132,1293,1250,542,1
14289,1062,618,486,0
14039,1708,1291,408,0
9930,1398,978,329,0
14065,1425,1224,599,0
10953,1677,758,564,1
13972,1312,1051,494,1
9743,1460,930,365,0
11013,1776,660,446,1
10746,1185,1456,583,1
11119,916,697,511,0
11266,1920,1281,382,1
8335,1133,769,426,1
12388,1723,939,568,1
13446,1844,903,418,0
14426,1334,1460,470,1
11188,1588,1451,442,1
10983,902,991,492,1
8670,825,1237,407,1
14638,1523,1044,574,1
8509,1903,779,311,0
8502,1516,786,552,1
9474,1368,933,392,1
10378,1860,762,323,0
8339,1146,1009,440,0
9649,1922,1171,369,0
11456,990,1421,556,1
11291,956,1386,382,0
8878,1474,1318,355,0
14937,1137,725,407,0
8577,962,1279,340,0
13809,1554,1004,477,0
13664,1368,720,431,0
10675,811,748,424,1
12267,900,1367,570,0
14002,916,1240,421,0
8351,1601,1058,472,1
11723,1277,686,475,0
10367,1730,1254,432,0
12641,896,964,598,1
11971,1950,961,464,1
9614,1209,991,466,1
8869,1574,1217,305,0
10200,1508,1355,554,0
8463,1604,1359,451,1
14737,1945,683,569,1
11908,1364,1142,600,1
9519,961,1302,430,0
9320,1500,1163,352,1
10219,1279,628,557,0
8411,1340,1432,494,1
10421,838,1024,478,1
9413,1840,1112,555,0
12265,964,1105,351,0
11308,1370,843,351,0
9315,1263,1267,417,1
11569,1641,850,529,1
12230,1055,836,588,0
10364,870,1168,333,1
8013,916,797,485,1
12314,1138,795,337,1
13336,1617,628,370,0
14134,1991,1487,494,0
11978,1315,1378,389,1
10004,1740,1233,369,0
10191,1479,894,423,0
11996,1498,616,501,1
13789,1337,1212,325,0
13325,1350,870,433,0
12615,1881,1035,359,0
9376,1060,960,480,0
10774,1263,1397,439,1
13811,1302,1417,353,0
14953,853,882,564,0
14730,1342,996,519,0
13292,1332,956,537,1
13374,1044,1022,455,1
14771,1347,1356,483,1
9102,1796,1342,555,1
12235,1769,1074,535,1
10591,1593,1244,348,1
14100,1747,1240,588,1
