wage,rent,food,transport,AFFORD
7036,1381,749,310,0
4935,799,660,193,0
6291,1333,807,246,0
7500,1375,968,275,0
7262,1124,739,229,0
6804,1392,596,386,0
5869,882,844,369,0
3413,1330,775,265,0
6159,1239,745,331,0
7486,1142,586,314,0
7936,1343,587,275,0
5916,787,848,296,0
5742,565,747,385,0
7750,1091,764,366,1
4431,1308,553,336,0
3097,500,988,367,0
5543,1129,583,383,0
4064,678,949,214,0
4493,1136,527,370,0
6337,1302,806,398,0
5933,1041,693,277,0
7954,1356,797,342,0
4962,745,455,216,0
7830,519,608,240,1
7446,862,867,380,1
6677,992,501,232,0
3362,1312,776,334,0
4631,632,471,395,0
7374,943,552,379,0
4432,915,857,193,0
5099,694,835,275,0
4374,1021,445,270,0
7841,1049,832,382,1
7816,1374,651,372,0
5654,653,455,245,0
5325,1302,536,267,0
5355,733,678,311,0
4515,798,597,219,0
7261,722,810,267,1
6950,978,918,380,1
7643,1322,871,292,0
5051,1303,842,259,0
3424,1308,918,344,0
4861,985,981,259,0
4917,505,903,280,0
6455,803,816,266,0
4813,1025,760,276,0
5100,566,612,327,0
5113,952,501,344,0
6656,1136,639,381,0
3429,922,419,283,0
7403,1283,858,322,0
6382,551,601,338,0
7284,1097,465,270,0
4996,1035,499,288,0
7074,623,704,279,1
5366,1202,657,180,0
4238,762,852,237,0
3216,1041,472,181,0
5254,840,868,346,0
4144,939,720,261,0
3865,643,554,262,0
6253,766,431,354,0
3709,1193,925,364,0
4459,588,429,392,0
6534,732,866,380,1
5663,1184,492,300,0
6625,1032,421,312,0
4496,1014,935,194,0
5125,895,991,200,0
4119,553,643,250,0
3186,1243,414,352,0
7238,974,506,337,0
3228,815,794,337,0
5389,912,728,282,0
5674,1154,749,247,0
4881,1104,793,390,0
5768,583,901,304,0
4309,736,938,350,0
5580,1060,761,197,0
3238,551,400,273,0
3935,1371,966,385,0
4546,586,666,300,0
7227,534,530,307,1
5773,859,912,279,0
3063,741,806,330,0
7264,1147,574,229,0
6954,516,691,289,1
4568,1381,556,381,0
6815,1270,961,375,0
3084,787,420,253,0
6406,1162,582,202,0
6686,1388,800,232,0
4661,1202,785,328,0
5727,1334,401,272,0
3657,853,509,328,0
3809,1304,554,278,0
4967,531,539,370,0
4781,972,479,274,0
6489,1292,535,294,0
4315,1219,566,303,0
3976,687,792,327,0
3825,671,465,321,0
7953,529,819,273,1
3057,1098,609,305,0
7468,1250,792,182,0
7930,764,796,361,1
5511,1208,447,338,0
4645,1139,751,276,0
5651,646,824,256,0
5378,516,710,322,0
3079,1355,840,306,0
7412,680,430,241,0
6366,986,970,231,0
4207,923,880,357,0
5678,1045,475,368,0
4635,564,464,391,0
6249,1229,838,273,0
3914,553,790,210,0
4276,756,742,346,0
6069,582,793,197,0
6103,1381,443,308,0
4869,653,647,205,0
7267,678,962,206,1
5496,1009,573,328,0
3728,555,455,267,0
7501,717,516,355,1
7308,1387,785,253,0
3388,789,473,228,0
7821,1093,940,220,1
3268,842,873,299,0
5275,865,484,233,0
6037,842,528,183,0
6342,1090,654,241,0
6874,573,639,245,1
7118,639,839,292,1
5708,941,634,211,0
7912,620,688,378,1
7385,1323,869,195,0
6914,1059,608,274,0
6042,931,844,189,0
4806,726,452,200,0
5147,1048,832,392,0
4754,772,524,253,0
5631,509,883,250,0
6735,573,814,244,1
4125,1270,452,284,0
7646,781,782,278,1
3539,1350,487,200,0
5992,568,530,348,0
7650,1145,642,344,0
4643,992,969,337,0
5472,1266,747,322,0
4300,651,851,213,0
5638,579,938,333,0
7656,764,645,348,1
7343,643,745,311,1
6825,1060,861,300,0
7242,1201,784,247,0
3265,1079,680,399,0
4138,676,770,364,0
3761,1087,717,318,0
6396,775,773,194,0
4362,1048,753,196,0
6125,581,910,242,1
6389,1040,725,299,0
7049,538,863,297,1
5846,1127,924,284,0
3299,572,535,282,0
3280,848,872,316,0
6799,1231,816,369,0
6820,784,846,334,1
4386,710,862,318,0
4106,1248,636,309,0
3067,963,625,342,0
5549,643,606,291,0
5073,1076,776,265,0
4325,1002,971,359,0
3263,578,582,341,0
4921,843,434,368,0
5259,756,795,365,0
7113,751,830,328,1
7167,576,417,302,1
7480,794,559,328,1
3872,1171,511,257,0
6098,1234,959,278,0
3162,872,920,331,0
5183,1367,428,261,0
5859,591,486,314,0
6201,784,525,354,0
3718,699,895,360,0
3134,540,957,289,0
5877,1035,755,256,0
4892,1146,408,397,0
5091,564,984,253,0
6246,846,573,234,0
7987,1207,734,284,1
3118,1014,697,375,0
4728,948,849,201,0
6766,1388,778,388,0
3852,539,839,370,0
6753,906,478,213,0
6725,1340,702,323,0
3779,748,901,250,0
6330,681,403,206,0
3689,1149,754,184,0
4283,912,911,208,0
6947,1362,690,180,0
4030,755,862,259,0
3164,559,947,197,0
6194,965,414,389,0
6416,1335,521,277,0
5350,1369,661,259,0
6777,868,977,397,1
3250,672,880,336,0
7407,621,843,334,1
3349,540,872,343,0
3795,627,949,362,0
7592,1282,931,321,1
3704,642,604,400,0
5012,646,822,281,0
7485,881,646,197,0
3886,634,794,305,0
6503,624,531,366,0
4877,1382,401,363,0
3762,1215,993,307,0
6359,829,611,308,0
4996,705,459,209,0
3171,646,455,321,0
5805,600,718,360,0
3802,1371,637,187,0
7992,867,531,218,1
4679,1056,951,196,0
7939,633,546,267,1
4494,1033,433,303,0
3662,1366,975,393,0
4256,673,839,360,0
3283,963,778,392,0
3165,617,868,326,0
3850,1011,778,308,0
6885,738,945,322,1
3499,944,812,213,0
3442,742,833,386,0
7206,1316,514,321,0
3074,1380,747,345,0
6207,997,995,390,0
5068,725,588,201,0
7474,1059,786,379,1
7906,526,421,295,1
6298,1207,841,375,0
4991,830,627,207,0
7068,1220,672,219,0
7151,1081,568,263,0
5314,709,662,394,0
5343,1173,923,202,0
4023,1185,781,222,0
6909,641,925,382,1
6686,884,519,286,0
7631,1295,817,313,0
7684,614,487,253,1
7625,802,842,272,1
3390,1265,608,365,0
5080,1283,807,274,0
4395,671,809,375,0
7325,833,827,322,1
7881,983,862,289,1
3375,779,895,397,0
3018,846,816,205,0
6661,1197,528,372,0
7927,573,588,283,1
3991,949,923,215,0
7260,652,537,284,1
6423,1240,626,219,0
3919,865,979,198,0
6519,817,942,272,1
5821,539,568,335,0
7502,1195,645,339,0
5749,1191,622,214,0
4015,1185,924,251,0
6412,945,995,215,0
5052,933,489,215,0
7073,1400,911,312,0
7392,684,811,235,1
3938,771,625,255,0
6796,836,836,234,0
6277,747,528,380,0
6774,1010,805,241,0
6257,1353,956,386,0
3627,659,455,290,0
5061,1258,729,239,0
4682,1119,981,219,0
3065,1078,511,305,0
5132,974,983,377,0
7425,1243,438,274,0
6104,833,651,262,0
7900,791,485,399,1
7582,1077,579,188,0
7888,722,434,249,1
7520,1157,985,277,1
7948,560,867,260,1
5889,1289,495,275,0
5729,1127,662,329,0
6317,589,671,310,0
3329,533,613,322,0
5423,624,989,277,0
6272,612,600,348,0
6300,1162,612,359,0
6132,800,430,253,0
7303,1308,842,313,0
3942,1117,632,276,0
6985,576,651,275,1
4066,994,476,190,0
3839,1170,764,216,0
5356,585,469,314,0
7873,1343,695,307,0
3790,1185,472,208,0
7721,620,453,343,1
3403,668,643,259,0
5297,679,520,200,0
4392,1035,441,182,0
7672,1090,823,237,1
5087,1267,927,248,0
3064,596,890,247,0
7548,1276,430,225,0
7309,1222,740,291,0
7695,1246,894,191,0
4228,1384,643,343,0
7885,1043,477,378,0
5428,781,771,386,0
5008,829,743,397,0
5686,951,741,302,0
3432,1071,974,358,0
3203,1363,875,326,0
4253,878,928,291,0
4093,1116,621,322,0
4610,851,555,286,0
3400,1043,459,319,0
6471,665,870,361,1
7551,980,701,356,1
6451,816,413,256,0
4330,965,448,281,0
5266,1357,761,368,0
4978,1157,556,237,0
5881,1341,968,265,0
6080,687,672,331,0
3803,961,800,368,0
5343,637,868,327,0
5353,788,874,392,0
4834,1245,489,400,0
3277,1189,487,227,0
3644,755,722,206,0
4010,863,685,313,0
5680,1265,925,271,0
3153,1220,889,258,0
5768,1185,508,261,0
7102,820,656,379,1
5607,606,724,233,0
6593,533,948,184,1
6201,1246,914,314,0
4844,924,823,343,0
4474,584,909,196,0
6283,1364,786,332,0
3329,1389,960,306,0
5333,1359,724,205,0
3081,756,979,351,0
3981,1043,770,330,0
4714,1241,925,348,0
7883,808,723,228,1
7041,1128,732,265,0
5863,1352,502,324,0
6798,1167,500,182,0
7556,856,752,181,1
6136,722,757,208,0
5844,851,852,355,0
4328,895,428,344,0
7783,1141,987,345,1
7144,1233,500,200,0
7603,645,747,394,1
5513,1259,580,399,0
4654,1232,771,287,0
7687,897,442,201,0
4194,1003,593,221,0
5251,827,475,295,0
4518,899,590,192,0
7352,924,975,317,1
6174,552,738,374,1
3558,1352,878,199,0
7098,529,810,322,1
6881,755,635,303,0
4427,567,553,320,0
6890,1016,887,205,0
5027,856,799,285,0
6440,809,640,327,0
3760,1356,707,357,0
7317,964,401,212,0
5713,660,830,362,0
4161,1176,787,182,0
5351,1077,583,396,0
4568,1362,938,228,0
5881,1292,670,223,0
7169,870,869,276,1
6975,1194,644,381,0
5157,721,791,383,0
5813,1211,790,298,0
5214,727,576,257,0
3593,1248,539,221,0
3903,927,846,332,0
4851,957,524,214,0
7291,1381,925,373,0
4876,1049,893,384,0
3987,693,439,230,0
5960,1126,402,300,0
7261,838,879,262,1
5364,1058,752,283,0
6274,577,778,258,0
4369,602,410,374,0
5454,1394,431,230,0
5951,511,475,339,0
4480,634,647,317,0
6214,864,460,240,0
4197,640,727,391,0
3138,658,811,356,0
5481,572,842,186,0
7979,587,487,253,1
5519,768,410,279,0
3405,754,655,337,0
5911,549,759,346,0
7515,564,746,192,1
3313,846,963,196,0
6564,1066,742,276,0
7606,524,405,344,1
4456,665,605,291,0
5728,1095,836,227,0
7595,1157,462,191,0
7378,1089,666,305,0
4863,1334,408,230,0
4402,761,514,346,0
4634,1370,827,269,0
5716,1038,840,370,0
3504,915,415,238,0
3265,994,458,282,0
4624,695,962,345,0
5928,1074,706,207,0
5944,967,634,221,0
5155,1375,681,238,0
3546,912,555,394,0
7445,668,683,296,1
6390,908,459,305,0
7607,941,465,242,0
4002,930,606,325,0
3660,1144,813,329,0
3828,806,598,273,0
7098,737,780,389,1
6757,1318,999,378,0
4041,1295,851,200,0
5781,595,942,382,1
7932,1076,674,384,1
6911,1070,999,301,0
5330,988,787,361,0
4414,670,922,351,0
6775,728,676,224,0
3722,707,659,228,0
3194,863,493,305,0
4621,515,558,291,0
6938,841,556,281,0
3327,1247,676,239,0
7220,1400,898,324,0
4590,1258,894,332,0
7627,876,615,246,1
3113,1026,653,292,0
5670,1095,956,267,0
3499,753,474,219,0
5928,1029,937,378,0
4264,791,872,350,0
3113,750,423,387,0
5847,560,908,279,0
4909,926,467,279,0
4316,885,855,284,0
5202,588,616,259,0
6689,614,727,357,1
6569,619,620,326,0
4990,1193,447,276,0
4756,1168,725,186,0
6603,1260,732,321,0
5953,1241,716,289,0
4018,902,475,192,0
3245,1213,410,262,0
3928,626,499,322,0
7546,765,866,308,1
5562,1117,649,396,0
4373,1208,711,251,0
6038,764,844,359,0
7984,546,818,347,1
3044,755,930,322,0
4488,1287,583,320,0
5945,1003,701,248,0
3734,836,417,340,0
3570,729,768,329,0
6761,1267,413,180,0
6307,920,715,387,0
4076,869,923,274,0
7565,1087,870,232,1
3365,748,942,326,0
4381,1325,628,218,0
7411,1268,684,326,0
5701,1321,743,275,0
6203,620,653,301,0
5037,972,941,395,0
5403,526,640,373,0
3478,842,832,356,0
6822,847,810,281,0
5579,565,536,309,0
3071,1354,554,270,0
5955,899,522,373,0
7891,1294,500,293,0
4572,812,659,252,0
5250,1060,881,278,0
6618,1298,770,192,0
4999,553,409,209,0
3479,872,773,193,0
5776,1252,981,270,0
3111,1048,472,261,0
4766,745,897,216,0
6344,675,763,228,0
6353,944,750,188,0
4816,1194,944,288,0
3512,575,463,208,0
5363,1310,699,320,0
5498,811,589,298,0
6892,538,651,334,1
4057,1349,671,361,0
3767,1165,700,370,0
7058,1163,542,348,0
5392,910,737,303,0
3484,1066,849,395,0
7651,1071,914,186,1
5792,1199,808,336,0
3784,1057,776,330,0
7615,1290,665,290,0
5309,530,415,232,0
4454,716,730,321,0
7874,803,843,348,1
7137,973,781,198,0
7809,981,788,297,1
3198,1246,617,230,0
3365,1000,895,283,0
4625,1153,835,380,0
5302,708,563,386,0
3838,905,963,291,0
3633,831,823,273,0
4608,1067,706,277,0
5799,1271,551,207,0
6049,1335,794,273,0
7962,1246,833,259,1
3249,1238,956,370,0
4618,741,858,314,0
6276,1322,853,260,0
3640,648,579,200,0
3568,611,905,297,0
5559,1234,846,209,0
6361,866,409,255,0
7331,845,931,400,1
7832,923,495,340,1
5955,1243,436,355,0
5480,1042,927,232,0
4939,1210,790,366,0
4084,1251,990,180,0
4181,501,921,258,0
4837,1385,856,203,0
3640,1292,883,281,0
6165,537,417,240,0
7706,549,746,244,1
3049,1216,750,268,0
7440,696,853,345,1
6757,1184,761,194,0
4517,500,663,344,0
4195,1211,544,190,0
3720,1024,927,358,0
3504,1228,947,350,0
4158,1173,990,306,0
7702,1313,753,223,0
6230,1302,815,237,0
7983,949,975,324,1
4550,767,482,340,0
4920,1197,511,183,0
7719,1218,951,223,1
7548,1352,630,317,0
7503,1374,697,338,0
5140,1114,445,203,0
4948,838,496,298,0
4473,814,602,315,0
5809,1194,818,314,0
4714,637,806,279,0
5168,554,902,320,0
7771,1028,526,220,0
6138,1217,619,211,0
7815,950,997,346,1
6459,1222,481,245,0
4812,710,538,209,0
4189,1045,460,206,0
3499,1168,634,347,0
4690,1171,849,192,0
3959,907,621,283,0
3678,536,731,355,0
3990,1059,566,355,0
5577,506,838,233,0
7354,914,409,271,0
3132,947,580,257,0
4947,771,521,394,0
3083,629,831,291,0
4536,1233,914,240,0
4947,1296,994,268,0
6591,755,702,280,0
6364,649,578,200,0
6513,1367,879,318,0
4123,887,997,339,0
3852,755,465,242,0
6797,1253,813,230,0
5205,1006,469,371,0
6791,611,438,233,0
6914,621,502,298,0
3042,1348,864,203,0
5193,850,419,390,0
5376,1263,621,295,0
6157,1096,958,241,0
7888,1035,819,216,1
7633,585,973,330,1
3546,1305,543,205,0
3437,1101,813,221,0
7561,1178,597,197,0
4732,1266,867,289,0
6179,1321,806,286,0
7013,940,919,300,1
7891,1050,777,353,1
7015,921,615,250,0
4680,744,436,339,0
6209,641,788,325,0
5018,599,775,309,0
7733,1303,649,190,0
7923,1091,826,259,1
3351,1076,489,388,0
4762,756,675,274,0
7137,1178,425,194,0
7837,711,617,203,1
6602,1263,537,329,0
4872,1020,882,392,0
3295,1117,621,392,0
4809,839,626,257,0
5171,550,720,356,0
3492,1347,654,319,0
3477,563,850,307,0
4478,766,794,264,0
7683,1152,940,222,1
5064,1174,941,327,0
6697,810,589,359,0
3780,1011,661,370,0
7843,1286,785,284,0
7421,645,710,379,1
7834,1228,400,255,0
5143,1284,416,358,0
7750,1212,701,360,0
4432,1397,472,200,0
7860,661,892,262,1
6332,1084,954,296,0
5598,1372,515,339,0
5375,1169,694,352,0
6466,1220,600,372,0
7363,636,608,248,1
3527,1147,759,195,0
3095,1124,798,240,0
6723,553,616,262,1
7637,985,431,199,0
6396,757,852,265,0
6589,1133,892,306,0
5797,1228,451,339,0
4390,1047,692,258,0
6397,916,780,322,0
3716,772,723,223,0
6185,1104,459,263,0
7456,1215,926,254,0
5770,1095,882,292,0
6721,1069,770,187,0
5427,744,594,375,0
7509,873,907,379,1
3612,1343,749,369,0
6231,595,889,387,1
6014,1284,642,330,0
7927,1358,893,289,0
4858,1143,640,298,0
7283,1113,879,388,1
5929,652,735,362,0
4012,637,476,385,0
7459,506,849,388,1
5944,1297,773,180,0
7886,542,409,364,1
5703,1100,766,277,0
5278,710,575,383,0
7372,535,798,270,1
5976,824,976,228,0
7975,1162,653,326,1
4987,856,770,207,0
6541,704,512,329,0
3653,675,983,204,0
6974,1051,772,216,0
6633,523,875,345,1
6053,815,740,202,0
7023,906,778,308,0
5019,865,465,364,0
3955,939,543,200,0
4933,1055,748,197,0
5104,1335,891,365,0
6287,1286,655,351,0
3700,1335,404,378,0
4031,928,834,213,0
3434,533,886,243,0
3220,503,479,373,0
4507,1284,655,288,0
3968,913,490,360,0
4501,568,604,361,0
7843,809,637,319,1
4255,880,763,180,0
5982,1160,662,343,0
6035,1196,508,341,0
7265,1339,710,267,0
6237,639,726,264,0
4421,1321,677,305,0
6477,707,918,221,1
3573,926,837,379,0
7114,1171,403,338,0
3288,759,984,217,0
5060,823,444,350,0
6684,622,539,282,0
6273,748,605,348,0
6833,595,539,229,0
3327,1139,444,279,0
5584,1006,535,343,0
4807,1375,419,234,0
6410,954,493,374,0
3276,907,717,323,0
7794,1314,832,188,0
7378,1193,810,376,0
4580,507,652,394,0
5039,1382,620,334,0
4064,933,872,359,0
5837,809,466,312,0
7387,1097,419,199,0
3732,634,617,335,0
7852,544,839,206,1
6833,1318,851,193,0
3927,822,827,391,0
5365,706,819,198,0
7701,505,821,334,1
3881,963,447,338,0
4179,749,808,275,0
3999,1007,921,390,0
4245,1215,710,204,0
7080,1204,423,213,0
5305,1376,615,390,0
4126,981,764,380,0
3399,1119,812,375,0
5598,740,481,333,0
4597,849,528,329,0
7934,532,962,373,1
7497,872,795,316,1
7299,968,939,222,1
4914,1151,760,229,0
5838,1281,667,232,0
7455,1077,426,203,0
5266,1328,882,356,0
4283,1041,827,249,0
7070,692,980,186,1
5784,845,739,314,0
7227,1294,568,289,0
7730,834,455,236,0
5680,1175,526,184,0
7271,1369,822,382,0
3178,728,817,385,0
5779,770,943,261,0
6652,1166,538,191,0
6991,1053,407,383,0
6646,1266,759,353,0
5471,684,944,393,0
7022,608,893,209,1
7760,699,715,321,1
4325,703,769,241,0
7165,1244,615,332,0
4389,741,861,234,0
4547,860,639,324,0
5879,637,519,360,0
7584,1043,407,190,0
3965,745,641,249,0
7367,1021,545,398,0
5110,509,733,394,0
3878,1162,812,366,0
4835,894,499,215,0
3384,1046,729,265,0
3184,522,801,324,0
6454,580,715,260,0
6963,786,670,261,0
3851,756,595,196,0
5336,501,500,258,0
6651,844,663,201,0
6321,1315,687,270,0
7780,710,652,238,1
7321,820,907,214,1
4775,504,965,277,0
5172,1074,601,200,0
4618,1208,614,217,0
6787,977,715,193,0
6615,1294,725,196,0
5398,1217,647,256,0
3309,521,549,200,0
5484,622,660,219,0
7114,1159,518,271,0
4859,614,906,192,0
4171,963,747,225,0
5998,728,940,209,0
3740,620,902,207,0
6512,1338,990,266,0
5738,1069,937,271,0
5432,949,980,376,0
5390,543,946,186,0
6938,1389,748,330,0
5666,902,789,206,0
4229,1336,421,363,0
5692,1201,966,350,0
6225,1113,980,261,0
7206,1265,797,267,0
7897,665,563,277,1
5876,1314,450,218,0
6622,812,502,382,0
6909,1399,532,386,0
7659,889,991,316,1
7481,1056,569,235,0
6302,557,940,182,1
6471,1399,672,334,0
4058,983,860,324,0
6088,1035,444,251,0
7935,863,749,360,1
6921,1296,572,196,0
4441,810,566,279,0
3571,1122,408,263,0
7137,1044,553,263,0
3026,885,447,384,0
7926,1067,812,269,1
5299,1177,453,223,0
6742,1360,507,366,0
5635,619,409,182,0
4194,755,490,219,0
5211,816,750,286,0
4421,1398,458,321,0
3549,505,634,376,0
5880,1133,706,398,0
4953,1265,821,400,0
3554,639,993,337,0
3962,796,496,310,0
7722,1049,537,240,0
3313,932,699,312,0
3509,1213,413,397,0
5828,1317,940,285,0
3965,1102,620,253,0
6300,748,949,252,0
6487,909,726,363,0
5078,1239,958,212,0
7891,1133,980,252,1
3576,718,559,242,0
7157,1322,913,294,0
3741,845,488,237,0
3192,1328,842,365,0
6359,1350,826,303,0
4949,707,454,400,0
4124,1389,979,336,0
3511,680,685,300,0
3650,514,770,371,0
3235,1303,696,397,0
5112,1306,831,318,0
3216,1050,914,250,0
4225,718,426,293,0
4717,1256,465,290,0
6149,834,507,286,0
5938,525,810,357,1
5681,1325,526,224,0
7071,871,447,271,0
7223,1114,523,335,0
4478,1169,857,318,0
7733,887,436,185,0
6254,769,857,189,0
6294,1344,612,239,0
4113,1141,703,227,0
4522,1218,590,238,0
3373,991,470,368,0
3023,1187,889,384,0
5317,1133,614,212,0
6115,514,939,324,1
5610,1179,984,304,0
7521,1220,719,235,0
3077,540,942,376,0
7282,1018,565,279,0
6600,794,731,389,0
4991,1061,446,386,0
5953,585,422,359,0
5683,1164,933,395,0
5392,775,909,183,0
7577,1330,822,288,0
5178,816,503,359,0
7059,1192,811,203,0
3098,750,536,300,0
6903,526,427,188,0
6838,510,691,234,1
3360,1195,740,220,0
5426,1266,958,231,0
7102,1024,413,394,0
5096,1097,585,282,0
6574,659,703,325,0
6297,528,643,373,1
3915,1055,458,346,0
6948,1385,886,249,0
5217,564,900,251,0
4511,1186,843,345,0
6979,617,805,304,1
4296,549,651,353,0
7010,501,998,306,1
4071,1273,476,267,0
3556,828,748,232,0
7333,1247,676,237,0
6597,567,958,362,1
3506,768,676,312,0
6961,625,452,254,0
5071,856,849,248,0
6861,739,536,313,0
4526,638,439,271,0
6699,802,941,320,1
3635,650,497,368,0
6386,1146,415,203,0
4375,701,958,250,0
4362,682,583,221,0
6546,1324,554,305,0
7119,870,523,378,0
4211,639,413,184,0
7897,1042,631,363,1
3421,1084,768,253,0
5093,1289,937,295,0
4569,920,914,385,0
3114,1048,449,254,0
5404,705,949,386,0
5053,605,557,365,0
3217,1349,726,386,0
4685,1070,878,372,0
3387,575,873,271,0
7756,643,878,375,1
7785,1103,713,283,1
7755,1131,441,296,0
5389,1335,836,324,0
3458,937,861,347,0
3027,1036,929,346,0
4839,1168,664,365,0
4930,1189,514,376,0
3877,583,807,222,0
5514,649,757,263,0
5167,720,484,259,0
4362,1012,657,200,0
6278,1137,775,206,0
6500,1322,504,300,0
4940,1146,795,243,0
4433,664,623,239,0
5901,595,682,225,0
4212,1364,737,241,0
6456,788,564,285,0
7040,767,595,247,0
3659,1305,829,368,0
4814,1323,800,350,0
7304,1354,619,338,0
4276,1326,575,227,0
3566,540,803,344,0
7734,1071,601,399,1
4637,945,840,208,0
6508,941,477,239,0
5306,1336,930,185,0
4951,1197,606,338,0
7137,792,837,344,1
7613,997,558,338,0
6439,1058,534,327,0
6741,1312,933,331,0
3650,503,692,347,0
5409,949,723,326,0
4473,1341,807,259,0
3601,1392,400,325,0
5012,1020,562,278,0
6322,1270,449,295,0
4376,926,610,261,0
5858,1321,945,379,0
7882,1186,609,182,0
5467,1230,438,278,0
7952,904,462,284,1
5539,749,834,335,0
7780,835,545,222,1
6418,1009,939,350,0
5167,1274,440,355,0
4518,637,866,316,0
3323,1118,890,279,0
7672,662,459,328,1
7027,1153,587,208,0
5406,1208,872,341,0
6740,884,952,343,1
4396,1039,747,366,0
4860,1318,465,248,0
6289,853,529,342,0
6681,1166,900,256,0
7961,1186,486,263,0
5405,753,422,209,0
4367,524,772,224,0
5690,1124,509,206,0
3146,860,451,244,0
3565,1187,889,363,0
5925,1102,957,240,0
5861,1128,569,343,0
6448,743,939,366,1
4223,1255,517,316,0
4593,623,685,305,0
4724,604,902,331,0
7098,1291,794,278,0
3484,572,757,388,0
5315,1099,926,339,0
6728,747,847,296,1
6729,984,507,354,0
4024,1000,824,212,0
5417,774,907,185,0
4245,1187,600,400,0
3017,884,832,188,0
3229,685,647,304,0
5922,1265,728,358,0
4288,670,711,358,0
6074,979,824,350,0
6557,1217,522,205,0
7753,1227,469,271,0
7964,955,749,370,1
6600,1231,591,341,0
6444,1085,811,284,0
3074,645,563,195,0
4754,654,641,390,0
3932,1153,700,327,0
6019,841,989,373,0
7720,570,642,342,1
3174,1002,861,189,0
7541,1213,506,291,0
7206,896,717,371,1
3966,754,707,399,0
7536,812,613,247,1
7348,804,846,291,1
7229,574,676,374,1
3009,712,750,374,0
3592,623,795,206,0
6305,998,773,396,0
7319,981,484,358,0
7415,1275,684,254,0
6007,1311,494,277,0
5170,703,943,381,0
5486,755,434,369,0
5701,979,415,384,0
7504,1118,703,287,0
4592,1067,817,325,0
5527,651,748,263,0
6142,716,676,319,0
5807,999,967,385,0
5070,1012,530,257,0
7549,963,647,338,1
5416,824,580,390,0
3650,1221,426,370,0
3219,610,584,246,0
7311,710,835,269,1
4329,823,577,300,0
7357,792,994,381,1
5676,1119,767,379,0
4559,1163,559,258,0
5033,518,864,342,0
3746,900,534,373,0
7323,1373,444,234,0
6556,809,688,302,0
3231,1320,844,384,0
7289,790,623,239,0
3135,808,666,305,0
6321,1266,619,389,0
4033,1189,405,277,0
3725,850,697,394,0
5064,621,955,184,0
6489,800,767,312,0
4460,547,607,279,0
4635,1026,916,266,0
4056,933,682,287,0
3282,1226,994,354,0
3145,1117,875,282,0
7930,806,688,288,1
3812,1328,843,261,0
6876,1270,564,280,0
7872,852,566,235,1
5097,1141,583,248,0
5563,816,494,328,0
6222,1106,414,195,0
6953,647,418,385,0
3449,662,509,361,0
5499,926,661,251,0
6258,969,959,272,0
3146,815,819,294,0
7980,568,687,371,1
3585,978,908,390,0
6823,828,405,259,0
7283,1016,666,397,0
5703,1389,994,359,0
7807,918,608,341,1
5767,802,530,247,0
7179,1135,557,238,0
3125,1185,465,249,0
4850,517,887,258,0
6371,1054,769,321,0
3387,900,555,392,0
6437,602,704,288,0
5705,729,769,309,0
3480,850,867,354,0
7848,1386,466,267,0
3443,1051,463,293,0
6355,730,762,331,0
4028,901,605,348,0
5929,722,603,369,0
6895,903,521,199,0
5290,885,425,391,0
6924,1338,477,249,0
3858,516,871,238,0
3234,898,905,250,0
7321,1119,648,268,0
3965,922,474,358,0
5851,814,539,208,0
3707,573,941,272,0
6643,829,492,300,0
4087,1286,553,231,0
5728,1352,730,329,0
4360,1398,526,380,0
7393,952,512,250,0
4876,1087,763,308,0
5518,1230,980,216,0
5658,946,411,333,0
5620,563,459,329,0
5682,964,922,337,0
4608,881,912,229,0
4938,964,546,368,0
5535,614,693,227,0
5593,727,679,329,0
6114,1002,926,385,0
4032,681,574,342,0
5440,1014,498,255,0
6771,866,457,200,0
4981,818,665,305,0
7100,1124,959,248,0
5722,1378,833,237,0
6270,1367,570,200,0
7494,1054,899,250,1
7330,1117,415,237,0
5172,767,664,391,0
4489,1102,478,320,0
4824,538,876,395,0
3260,697,894,345,0
6325,521,608,191,0
5371,1376,715,267,0
3760,1035,852,203,0
5478,658,601,261,0
3719,1348,618,241,0
5574,1355,429,316,0
5726,1335,885,297,0
4449,523,999,329,0
4712,1123,568,317,0
6502,1040,923,393,0
5818,1016,885,188,0
5953,721,539,320,0
4018,1001,901,196,0
6926,1298,948,325,0
6632,731,404,267,0
4763,1065,485,375,0
6693,1266,842,392,0
5089,1105,608,195,0
4683,1280,879,205,0
6155,599,408,201,0
4457,919,863,395,0
5408,1199,837,184,0
7843,1160,562,389,0
6455,565,675,307,0
4342,777,820,348,0
3204,1237,535,375,0
7237,565,756,397,1
7228,975,934,279,1
7711,1017,665,347,1
7863,1058,707,300,1
6930,1247,844,279,0
5181,1128,662,398,0
6111,1014,878,187,0
6271,1180,828,291,0
3943,735,692,264,0
4280,717,450,274,0
4416,1046,887,392,0
4574,728,690,350,0
4194,847,983,227,0
5337,1120,756,319,0
7113,682,797,281,1
6165,518,651,256,0
4077,531,420,183,0
5808,702,429,327,0
3567,626,569,213,0
7512,1377,427,292,0
7481,1223,598,396,0
3295,898,802,199,0
5920,759,998,344,0
6649,526,604,345,1
4302,1285,463,326,0
4625,1171,749,365,0
5166,664,719,263,0
5696,1185,407,320,0
5083,1153,608,365,0
6759,871,985,288,1
4698,965,941,325,0
5718,1028,449,193,0
4187,1223,506,207,0
6712,636,911,393,1
